,mean,mean_se,mean_ci_lower,mean_ci_upper
2021-05-03 23:00:00,803.1135164798429,38.40684889969524,744.5848570954853,866.2467513899924
2021-05-04 00:00:00,807.8953280180341,16.327377669745175,768.7988432486454,849.1177536480636
2021-05-04 01:00:00,782.0656376394605,16.55900218384145,743.776156057286,822.4628880495169
2021-05-04 02:00:00,754.1134073596448,16.787431163773643,716.7837967671358,793.5219582794281
2021-05-04 03:00:00,753.3303897960905,17.012793328328677,715.5550288757433,793.238391567038
2021-05-04 04:00:00,759.93949885223,17.235208980062552,721.3266908420228,800.7628310020415
2021-05-04 05:00:00,753.8361868413683,17.45479075613427,715.0790669818582,794.8399412507578
2021-05-04 06:00:00,737.0179290503072,17.671644295154366,698.7232120892764,777.5574234985586
2021-05-04 07:00:00,743.2661031416756,17.885868831244657,704.1708431174999,784.682983273098
2021-05-04 08:00:00,767.6879603137451,18.097557724802023,726.7596349642353,811.0817615186519
2021-05-04 09:00:00,758.4124435039207,18.306798938006953,717.5564964123719,801.7567649051381
2021-05-04 10:00:00,777.6168101949812,18.513675461957757,735.1993182423472,822.652290017836
2021-05-04 11:00:00,780.992581251874,19.576115970210758,736.0101310895099,828.9166224200868
2021-05-04 12:00:00,781.7886028181504,20.456364309787098,734.7986115704847,831.9944949307203
2021-05-04 13:00:00,847.6841005029318,21.169848029922495,794.7450343072513,904.3976759588242
2021-05-04 14:00:00,854.8360891866101,21.74470637595273,800.0220164297815,913.6705870988563
2021-05-04 15:00:00,851.9773548691701,22.30475386868902,796.0017249205202,912.1672798958663
2021-05-04 16:00:00,848.2342505989874,22.751172117591395,791.4456309844304,909.3858491011936
2021-05-04 17:00:00,849.7383069988485,23.18899782883568,791.788358055419,912.2299646519394
2021-05-04 18:00:00,843.8439188241855,23.570943677526493,785.4095721735611,906.9340921007041
2021-05-04 19:00:00,814.1721487681405,23.916074118626906,757.1277707567637,875.819514988513
2021-05-04 20:00:00,821.6783559586929,24.256294371692167,763.2869480649097,884.8541495328441
2021-05-04 21:00:00,873.5995978696013,24.59180823048022,810.4496846286603,942.0203023062697
2021-05-04 22:00:00,872.1147847153096,24.92280576988161,808.2644092642934,941.36847572412
2021-05-04 23:00:00,821.7084323865777,25.249464605051998,761.0201272061024,887.581417782888
2021-05-05 00:00:00,844.6687282043113,11.02455392001967,802.8767289289252,888.9290285461944
2021-05-05 01:00:00,828.958000588081,11.180294254476447,787.4768578601972,872.9186124727424
