gdate,Day,Hour,jdate,D,D_hat,w,w_hat,reward_real,reward_hat,retailer_benefit,optimum_policy,consumer_cost,consume_real,consume_hat,w-price,price,,,,
11/30/2021 16:00,1400/09/09,16,1400-09-09 16:00:00,28851.7,29092.3,826.9,828.0719031,-9557731.511,-9657550.393,21108150.06,1740,40223613.08,23117.01901,23325.39084,-24.02761995,802.87238,,,,
11/30/2021 17:00,1400/09/09,17,1400-09-09 17:00:00,29738.3,29896.64,825.9,829.5694446,-9833890.782,-9950976.209,21768154.9,1740,41435936.46,23813.75659,23990.7009,-23.02761995,802.87238,,,,
11/30/2021 18:00,1400/09/09,18,1400-09-09 18:00:00,32237.9,32274.57,815.5,822.0591172,-10607719.81,-10744684.57,22750339.6,1690,43965779.21,26015.25397,26140.90482,-12.62761995,802.87238,,,,
11/30/2021 19:00,1400/09/09,19,1400-09-09 19:00:00,32387.3,32342.2,832.1,828.0585834,-10828337.49,-10736140.91,23629485.91,1740,45286160.9,26026.52925,25930.87282,-29.22761995,802.87238,,,,
11/30/2021 20:00,1400/09/09,20,1400-09-09 20:00:00,31620.4,31689.11,842.9,834.854825,-10773418.1,-10646411.14,22932336.89,1740,44479173.1,25562.74316,25504.82029,-40.02761995,802.87238,,,,
11/30/2021 21:00,1400/09/09,21,1400-09-09 21:00:00,30972.7,31074.99,839.9,836.8709739,-10497917.91,-10477053.28,22500716.54,1740,43496552.36,24998.0186,25038.63465,-37.02761995,802.87238,,,,
11/30/2021 22:00,1400/09/09,22,1400-09-09 22:00:00,30343.5,30226.46,823.1,822.4869619,-10120437.21,-10070468.29,21317961.41,1690,41558835.83,24591.02712,24487.84907,-20.22761995,802.87238,,,,
11/30/2021 23:00,1400/09/09,23,1400-09-09 23:00:00,29044.2,28890.47,814.8,818.3874463,-9544853.534,-9555482.313,20504800.72,1690,39594507.79,23428.70283,23351.97676,-11.92761995,802.87238,,,,
12/1/2021 0:00,1400/09/09,24,1400-09-10 00:00:00,27346.7,27353.06,795.8,793.0949723,-8803504.357,-8761897.217,18677854.68,1640,36284863.4,22124.91671,22095.45521,7.072380049,802.87238,,,,
12/1/2021 1:00,1400/09/10,1,1400-09-10 01:00:00,25456.2,25636.45,740.2,742.4019802,-7588951.432,-7675993.265,16400009.07,1540,31577911.93,20505.13762,20678.80601,62.67238005,802.87238,,,,
12/1/2021 2:00,1400/09/10,2,1400-09-10 02:00:00,24303.3,24422.96,682.3,695.9455843,-6633755.858,-6863044.573,14733685.52,1440,28001197.23,19445.27586,19722.93446,120.57238,802.87238,,,,
12/1/2021 3:00,1400/09/10,3,1400-09-10 03:00:00,23532.1,23937.7,635.1,653.4139758,-5979718.399,-6341437.74,13273826.17,1340,25233262.96,18830.79326,19410.16867,167.77238,802.87238,,,,
12/1/2021 4:00,1400/09/10,4,1400-09-10 04:00:00,23365.3,23606.68,619.2,632.6395661,-5823286.988,-6070631.129,12617121.81,1290,24263695.79,18809.0665,19191.43681,183.67238,802.87238,,,,
12/1/2021 5:00,1400/09/10,5,1400-09-10 05:00:00,23133.5,23429.5,600.9,614.7369443,-5515743.538,-5777592.799,12650686.88,1290,23682173.95,18358.27438,18796.95975,201.97238,802.87238,,,,
12/1/2021 6:00,1400/09/10,6,1400-09-10 06:00:00,23534.2,23743.5,590.4,607.0712427,-5571392.371,-5854483.07,12260082.94,1240,23402867.68,18873.28039,19287.63103,212.47238,802.87238,,,,
12/1/2021 7:00,1400/09/10,7,1400-09-10 07:00:00,23990.2,24130.52,593.3,605.1055034,-5720391.219,-5921925.134,12470510.71,1240,23911293.15,19283.30092,19573.19873,209.57238,802.87238,,,,
12/1/2021 8:00,1400/09/10,8,1400-09-10 08:00:00,25432.6,25341.54,664.4,667.0241719,-6787859.21,-6802790.989,14826221.08,1390,28401939.5,20433.05,20397.43468,138.47238,802.87238,,,,
12/1/2021 9:00,1400/09/10,9,1400-09-10 09:00:00,27277.7,27188.31,774.1,778.8252762,-8432055.346,-8480221.841,18864014.27,1640,35728124.97,21785.44205,21776.95588,28.77238005,802.87238,,,,
12/1/2021 10:00,1400/09/10,10,1400-09-10 10:00:00,28684.2,28592.35,807.8,813.5867361,-9308080.268,-9375894.026,20330746.26,1690,38946906.79,23045.50698,23048.29617,-4.927619951,802.87238,,,,
12/1/2021 11:00,1400/09/10,11,1400-09-10 11:00:00,29425.1,29449.16,805.3,816.0716267,-9505101.778,-9700030.869,20884548.72,1690,39894752.28,23606.36229,23772.49876,-2.427619951,802.87238,,,,
12/1/2021 12:00,1400/09/10,12,1400-09-10 12:00:00,29871.1,30071.17,807.2,817.7559475,-9682657.323,-9934793.132,21179013.59,1690,40544328.23,23990.72677,24297.69704,-4.327619951,802.87238,,,,
12/1/2021 13:00,1400/09/10,13,1400-09-10 13:00:00,29606.5,29653.04,812.6,819.8944222,-9691214.071,-9834066.254,20928061.1,1690,40310489.24,23852.3605,23988.61606,-9.727619951,802.87238,,,,
12/1/2021 14:00,1400/09/10,14,1400-09-10 14:00:00,28827.8,28988.16,815,825.062393,-9347414.15,-9571508.132,21218056.66,1740,39912884.96,22938.43963,23201.90137,-12.12761995,802.87238,,,,
12/1/2021 15:00,1400/09/10,15,1400-09-10 15:00:00,28751.7,28984.16,810.8,825.6270443,-9251492.012,-9579843.292,21204949.13,1740,39707933.16,22820.65124,23206.22455,-7.927619951,802.87238,,,,
12/1/2021 16:00,1400/09/10,16,1400-09-10 16:00:00,28923.5,28961.33,816,832.8432864,-9395509.74,-9695602.784,21278066.18,1740,40069085.66,23028.21015,23283.13848,-13.12761995,802.87238,,,,
12/1/2021 17:00,1400/09/10,17,1400-09-10 17:00:00,29977.8,29836.16,817.1,834.8999947,-9757444.144,-10024681.14,22041721.21,1740,41556609.5,23883.10891,24014.08841,-14.22761995,802.87238,,,,
12/1/2021 18:00,1400/09/10,18,1400-09-10 18:00:00,32252.3,32319.71,817.8,827.5066459,-10511089.07,-10718150.56,23705860.47,1740,44728038.62,25705.76932,25904.68756,-14.92761995,802.87238,,,,
12/1/2021 19:00,1400/09/10,19,1400-09-10 19:00:00,32072.3,32395.85,827.8,835.5048887,-10641653.28,-10896275.61,23453288.54,1740,44736595.11,25710.68684,26083.09241,-24.92761995,802.87238,,,,
12/1/2021 20:00,1400/09/10,20,1400-09-10 20:00:00,31600,31761.05,834.1,845.9272173,-10602400.4,-10878066.19,23030127.14,1740,44234927.94,25422.37238,25718.68115,-31.22761995,802.87238,,,,
12/1/2021 21:00,1400/09/10,21,1400-09-10 21:00:00,30980.7,31125.62,832.7,846.3075183,-10369023.43,-10667417.18,22595928.79,1740,43333975.64,24904.5837,25209.31682,-29.82761995,802.87238,,,,
12/1/2021 22:00,1400/09/10,22,1400-09-10 22:00:00,30281.7,30243.03,827.9,829.0319801,-10049315.24,-10056680.54,22142723.6,1740,42241354.09,24276.64028,24261.2608,-25.02761995,802.87238,,,,
12/1/2021 23:00,1400/09/10,23,1400-09-10 23:00:00,28902.4,28925.31,824.7,822.5929741,-9667072.435,-9638776.849,20285965.27,1690,39620110.14,23443.85215,23435.10619,-21.82761995,802.87238,,,,
12/2/2021 0:00,1400/09/10,24,1400-09-11 00:00:00,27297.4,27366.55,790.9,796.7446437,-8708716.819,-8825146.977,18699131.25,1640,36116564.89,22022.29566,22153.01238,11.97238005,802.87238,,,,
12/2/2021 1:00,1400/09/11,1,1400-09-11 01:00:00,25661,25843.29,729.4,747.0071957,-7486494.106,-7808142.924,16639846.78,1540,31612835,20527.81493,20905.13443,73.47238005,802.87238,,,,
12/2/2021 2:00,1400/09/11,2,1400-09-11 02:00:00,24453.6,24874.26,674.8,699.2358774,-6566574.115,-7038151.163,14892538.57,1440,28025686.8,19462.2825,20130.97837,128.07238,802.87238,,,,
12/2/2021 3:00,1400/09/11,3,1400-09-11 03:00:00,23725.9,24068.17,626.5,656.8372554,-5908579.507,-6424612.426,13458169.12,1340,25275328.14,18862.18518,19562.26561,176.37238,802.87238,,,,
12/2/2021 4:00,1400/09/11,4,1400-09-11 04:00:00,23037.4,23633.57,617.9,637.036874,-5620227.141,-6032510.235,13135996.18,1340,24376450.46,18191.38094,18939.28117,184.97238,802.87238,,,,
12/2/2021 5:00,1400/09/11,5,1400-09-11 05:00:00,23276.2,23420.25,597.8,616.071508,-5507195.472,-5793752.729,12753699.25,1290,23768090.2,18424.87612,18808.70209,205.07238,802.87238,,,,
12/2/2021 6:00,1400/09/11,6,1400-09-11 06:00:00,23406.6,23687.52,597,609.6515095,-5632330.158,-5876740.84,12132624.09,1240,23397284.41,18868.77775,19279.01678,205.87238,802.87238,,,,
12/2/2021 7:00,1400/09/11,7,1400-09-11 07:00:00,23709.7,23803.45,591.8,605.6538873,-5632523.751,-5849359.674,12338634.32,1240,23603681.82,19035.22728,19315.84952,211.07238,802.87238,,,,
12/2/2021 8:00,1400/09/11,8,1400-09-11 08:00:00,24632.2,24646.85,665.1,672.8263113,-6584408.75,-6700678.076,14352842.89,1390,27521660.39,19799.75568,19918.0025,137.77238,802.87238,,,,
12/2/2021 9:00,1400/09/11,9,1400-09-11 09:00:00,26734.7,26526.1,769.2,783.1211811,-8186913.712,-8340906.59,18536569.06,1640,34910396.48,21286.82712,21301.70091,33.67238005,802.87238,,,,
12/2/2021 10:00,1400/09/11,10,1400-09-11 10:00:00,28194.5,28018.26,805.6,817.9854388,-9112575.178,-9260354.587,20007848.78,1690,38232999.13,22623.07641,22641.85681,-2.727619951,802.87238,,,,
12/2/2021 11:00,1400/09/11,11,1400-09-11 11:00:00,29415.3,29039.37,796.8,825.5962019,-9222049.534,-9597562.869,21832924.5,1740,40277023.57,23147.71469,23250.01701,6.072380049,802.87238,,,,
12/2/2021 12:00,1400/09/11,12,1400-09-11 12:00:00,30049.3,29625.52,789.5,824.808333,-9291393.807,-9777515.269,22372311.12,1740,40955098.73,23537.41306,23708.57538,13.37238005,802.87238,,,,
12/2/2021 13:00,1400/09/11,13,1400-09-11 13:00:00,29619.3,29230.45,800.6,827.7700903,-9352412.452,-9698205.949,21947679.88,1740,40652504.79,23363.5085,23432.1246,2.272380049,802.87238,,,,
12/2/2021 14:00,1400/09/11,14,1400-09-11 14:00:00,28593.8,28374.17,817.6,831.4850045,-9315402.539,-9476296.132,21018902.4,1740,39649707.48,22787.18821,22793.66695,-14.72761995,802.87238,,,,
12/2/2021 15:00,1400/09/11,15,1400-09-11 15:00:00,28489.7,28043.64,815.1,832.9194957,-9239466.117,-9389641.723,20968181.11,1740,39447113.35,22670.7548,22546.33676,-12.22761995,802.87238,,,,
12/2/2021 16:00,1400/09/11,16,1400-09-11 16:00:00,28418.5,27966.58,825.2,838.7724306,-9385721.158,-9460415.379,20809640.61,1740,39581082.93,22747.74881,22557.76426,-22.32761995,802.87238,,,,
12/2/2021 17:00,1400/09/11,17,1400-09-11 17:00:00,29217.5,28750.03,819.7,839.759417,-9554794.503,-9742179.277,21454867.34,1740,40564456.35,23312.90595,23202.31028,-16.82761995,802.87238,,,,
12/2/2021 18:00,1400/09/11,18,1400-09-11 18:00:00,31190.8,30996.59,807,831.2354575,-9966396.324,-10347558.16,23044975.89,1740,42977768.53,24699.86697,24896.8161,-4.127619951,802.87238,,,,
12/2/2021 19:00,1400/09/11,19,1400-09-11 19:00:00,31032.9,31000.38,810.6,842.37141,-9981856.417,-10552502.44,22889556.76,1740,42853269.59,24628.31586,25054.27491,-7.727619951,802.87238,,,,
12/2/2021 20:00,1400/09/11,20,1400-09-11 20:00:00,30621.9,30545.53,819.1,853.0258199,-9865426.901,-10452229.32,23387481.33,1790,43118335.13,24088.45538,24506.24372,-16.22761995,802.87238,,,,
12/2/2021 21:00,1400/09/11,21,1400-09-11 21:00:00,29972.2,29956.73,820.6,852.2070997,-9682639.099,-10236280.21,22876798.3,1790,42242076.5,23598.92542,24022.9874,-17.72761995,802.87238,,,,
12/2/2021 22:00,1400/09/11,22,1400-09-11 22:00:00,29233,29128.24,812.3,834.9353556,-9432232.081,-9787434.095,21544458.21,1740,40408922.37,23223.5186,23444.77097,-9.427619951,802.87238,,,,
12/2/2021 23:00,1400/09/11,23,1400-09-11 23:00:00,28116.4,28076.79,809.6,827.7773166,-9027163.85,-9315559.319,20748204.66,1740,38802532.36,22300.30595,22507.40418,-6.727619951,802.87238,,,,
12/3/2021 0:00,1400/09/11,24,1400-09-12 00:00:00,26971.3,26789.81,786.9,804.1292828,-8419657.692,-8635327.613,19325944.5,1690,36165259.88,21399.56206,21477.46089,15.97238005,802.87238,,,,
12/3/2021 1:00,1400/09/12,1,1400-09-12 01:00:00,25813.3,25882.06,752.7,733.3398708,-7885782.457,-7611150.94,16496549.83,1540,32268114.74,20953.32126,20757.49934,50.17238005,802.87238,,,,
12/3/2021 2:00,1400/09/12,2,1400-09-12 02:00:00,24754.1,24550.24,677.3,682.8834905,-6683780.279,-6709611.51,15053061.33,1440,28420621.88,19736.54298,19650.82361,125.57238,802.87238,,,,
12/3/2021 3:00,1400/09/12,3,1400-09-12 03:00:00,23566.6,23686.14,622.9,639.7861501,-5818852.773,-6084349.465,13397653.95,1340,25035359.5,18683.1041,19019.94741,179.97238,802.87238,,,,
12/3/2021 4:00,1400/09/12,4,1400-09-12 04:00:00,22959.9,23152.72,613.7,621.6904381,-5647745.082,-5804325.745,12447678.01,1290,23743168.18,18405.55673,18672.72002,189.17238,802.87238,,,,
12/3/2021 5:00,1400/09/12,5,1400-09-12 05:00:00,22672,22789.53,593.5,602.1771155,-5408745.68,-5553455.18,11783501.54,1240,22600992.9,18226.60718,18444.5906,209.37238,802.87238,,,,
12/3/2021 6:00,1400/09/12,6,1400-09-12 06:00:00,22685.1,22688.98,589.3,594.2776534,-5355657.204,-5423206.57,11827341.4,1240,22538655.8,18176.33533,18251.42352,213.57238,802.87238,,,,
12/3/2021 7:00,1400/09/12,7,1400-09-12 07:00:00,22311,22271.05,595.1,592.7339187,-5343685.299,-5303026.796,11581726.26,1240,22269096.86,17958.94908,17893.44807,207.77238,802.87238,,,,
12/3/2021 8:00,1400/09/12,8,1400-09-12 08:00:00,21714.9,21930.26,636.9,660.6576968,-5443295.698,-5804677.561,12872808.89,1390,23759400.28,17093.09373,17572.4209,165.97238,802.87238,,,,
12/3/2021 9:00,1400/09/12,9,1400-09-12 09:00:00,22279.9,22409.52,768.4,769.339709,-6912472.654,-6965112.509,14782112.27,1590,28607057.58,17991.86011,18106.72822,34.47238005,802.87238,,,,
12/3/2021 10:00,1400/09/12,10,1400-09-12 10:00:00,23510.4,23414.54,812.4,803.3067985,-7692979.046,-7535993.373,16620774.03,1690,32006732.12,18938.89475,18762.42897,-9.527619951,802.87238,,,,
12/3/2021 11:00,1400/09/12,11,1400-09-12 11:00:00,24768.2,24427.95,814,807.2930883,-8127932.512,-7919612.77,17494026.73,1690,33749891.76,19970.35015,19620.16741,-11.12761995,802.87238,,,,
12/3/2021 12:00,1400/09/12,12,1400-09-12 12:00:00,25448.5,25182.57,815.1,807.4563776,-8367695.837,-8166688.885,17963187.55,1690,34698579.23,20531.70368,20228.18597,-12.22761995,802.87238,,,,
12/3/2021 13:00,1400/09/12,13,1400-09-12 13:00:00,25555.1,25158.94,815,811.222836,-8401239.125,-8214934.153,18039470.51,1690,34841948.76,20616.53773,20253.21228,-12.12761995,802.87238,,,,
12/3/2021 14:00,1400/09/12,14,1400-09-12 14:00:00,25336.1,24879.15,818.5,814.4274153,-8381561.922,-8170615.765,17848579.63,1690,34611703.48,20480.29791,20064.68744,-15.62761995,802.87238,,,,
12/3/2021 15:00,1400/09/12,15,1400-09-12 15:00:00,25061.7,24694.21,822,813.8741844,-8342538.696,-8101818.873,17618792.19,1690,34303869.58,20298.14768,19909.26614,-19.12761995,802.87238,,,,
12/3/2021 16:00,1400/09/12,16,1400-09-12 16:00:00,25021.4,24714.42,865.8,819.4162342,-8975726.651,-8189260.929,17088921.01,1690,35040374.31,20733.9493,19988.03682,-62.92761995,802.87238,,,,
12/3/2021 17:00,1400/09/12,17,1400-09-12 17:00:00,25936.3,25668.92,869.4,820.4308578,-9359010.11,-8520905.96,17667365.3,1690,36385385.52,21529.81392,20771.78321,-66.52761995,802.87238,,,,
12/3/2021 18:00,1400/09/12,18,1400-09-12 18:00:00,28530.1,28248.71,843.7,815.2433616,-9862370.558,-9290819.456,19785526.14,1690,39510267.26,23378.85637,22792.75096,-40.82761995,802.87238,,,,
12/3/2021 19:00,1400/09/12,19,1400-09-12 19:00:00,29133,28848.29,853.2,825.8220114,-10102974.8,-9538253.982,21001683.21,1740,41207632.82,23682.54759,23100.02361,-50.32761995,802.87238,,,,
12/3/2021 20:00,1400/09/12,20,1400-09-12 20:00:00,28864.7,28700.58,849.9,834.8081801,-9953732.013,-9641581.757,20849080.75,1740,40756544.77,23423.30159,23098.91538,-47.02761995,802.87238,,,,
12/3/2021 21:00,1400/09/12,21,1400-09-12 21:00:00,28718.2,28390.03,841.4,833.799675,-9759191.033,-9520363.996,20845279.44,1740,40363661.51,23197.50662,22836.09428,-38.52761995,802.87238,,,,
12/3/2021 22:00,1400/09/12,22,1400-09-12 22:00:00,28177.9,27969.28,830.2,821.1051492,-9516184.032,-9295647.211,19710949.24,1690,38743317.31,22925.03983,22641.79495,-27.32761995,802.87238,,,,
12/3/2021 23:00,1400/09/12,23,1400-09-12 23:00:00,27412.2,27021.86,817.5,815.415034,-9052193.745,-8890053.32,19322419.68,1690,37426807.17,22146.03974,21804.97771,-14.62761995,802.87238,,,,
12/4/2021 0:00,1400/09/12,24,1400-09-13 00:00:00,26038.3,25715.61,804.2,788.5890339,-8511347.427,-8169014.311,17691579.66,1640,34714274.51,21167.24056,20718.05201,-1.327619951,802.87238,,,,
12/4/2021 1:00,1400/09/13,1,1400-09-13 01:00:00,24245.7,24329.59,770.9,751.1350453,-7667241.957,-7410055.361,15298678.92,1540,30633162.83,19891.66418,19730.28794,31.97238005,802.87238,,,,
12/4/2021 2:00,1400/09/13,2,1400-09-13 02:00:00,23179.6,23206.46,709.3,697.4746986,-6696285.105,-6542134.813,13796631.96,1440,27189202.18,18881.3904,18759.48999,93.57238005,802.87238,,,,
12/4/2021 3:00,1400/09/13,3,1400-09-13 03:00:00,22182.6,22519.35,646.9,650.8545797,-5791233.565,-5931691.417,12409658.32,1340,23992125.45,17904.57123,18227.39396,155.97238,802.87238,,,,
12/4/2021 4:00,1400/09/13,4,1400-09-13 04:00:00,22275.4,22165.01,622.4,635.2189097,-5493470.046,-5633883.551,12667461.78,1340,23654401.87,17652.53871,17738.39999,180.47238,802.87238,,,,
12/4/2021 5:00,1400/09/13,5,1400-09-13 05:00:00,22083.6,22007.04,606.1,614.7642526,-5333167.316,-5427176.14,12035483.01,1290,22701817.65,17598.30825,17656.12141,196.77238,802.87238,,,,
12/4/2021 6:00,1400/09/13,6,1400-09-13 06:00:00,22584.8,22600.31,598.5,608.6251935,-5454567.972,-5593325.051,11692916.81,1240,22602052.75,18227.46189,18380.1956,204.37238,802.87238,,,,
12/4/2021 7:00,1400/09/13,7,1400-09-13 07:00:00,23406.7,23233.73,599.2,605.6629628,-5662736.118,-5709483.483,12111753.35,1240,23437225.59,18900.98838,18853.6656,203.67238,802.87238,,,,
12/4/2021 8:00,1400/09/13,8,1400-09-13 08:00:00,24507,24570.7,701.2,676.432657,-7072916.256,-6732255.523,13895678.03,1390,28041510.54,20173.74859,19905.17593,101.67238,802.87238,,,,
12/4/2021 9:00,1400/09/13,9,1400-09-13 09:00:00,26856.7,26821.59,804.6,784.794913,-8785202.564,-8460307.277,18242998.31,1640,35813403.44,21837.44112,21560.55585,-1.727619951,802.87238,,,,
12/4/2021 10:00,1400/09/13,10,1400-09-13 10:00:00,28595.9,28347.1,809.3,820.2538021,-9304734.113,-9406977.856,20251277.24,1690,38860745.46,22994.52394,22936.74917,-6.427619951,802.87238,,,,
12/4/2021 11:00,1400/09/13,11,1400-09-13 11:00:00,29625.4,29316.92,817.9,819.7155436,-9790039.309,-9719502.126,20877596.97,1690,40457675.59,23939.45301,23714.3292,-15.02761995,802.87238,,,,
12/4/2021 12:00,1400/09/13,12,1400-09-13 12:00:00,30048.8,30020.52,820.5,817.1840998,-9976051.356,-9907930.96,21143635.96,1690,41095738.68,24317.00513,24248.95678,-17.62761995,802.87238,,,,
12/4/2021 13:00,1400/09/13,13,1400-09-13 13:00:00,29883.7,29607.38,822.4,823.6818959,-9954738.609,-9885084.608,21003723.78,1690,40913201,24208.99467,24002.18982,-19.52761995,802.87238,,,,
12/4/2021 14:00,1400/09/13,14,1400-09-13 14:00:00,29360.7,29033.18,816.6,831.8887429,-9547923.476,-9703305.624,21593319.95,1740,40689166.91,23384.57868,23328.37343,-13.72761995,802.87238,,,,
12/4/2021 15:00,1400/09/13,15,1400-09-13 15:00:00,29188.1,28990.55,822.1,830.6262453,-9586510.376,-9667463.771,21407268.88,1740,40580289.63,23322.00554,23277.53024,-19.22761995,802.87238,,,,
12/4/2021 16:00,1400/09/13,16,1400-09-13 16:00:00,29242.2,28973.77,827,837.8858858,-9688818.126,-9785968.254,21392722.97,1740,40770359.22,23431.24093,23358.71369,-24.12761995,802.87238,,,,
12/4/2021 17:00,1400/09/13,17,1400-09-13 17:00:00,30018.8,29827.26,831.2,836.5884268,-10020515.59,-10051403.99,21912041.79,1740,41953072.97,24110.96148,24029.50762,-28.32761995,802.87238,,,,
12/4/2021 18:00,1400/09/13,18,1400-09-13 18:00:00,32519.4,32317.32,822.8,828.624669,-10694069.73,-10738675.55,23842004.75,1740,45230144.21,25994.33575,25919.27553,-19.92761995,802.87238,,,,
12/4/2021 19:00,1400/09/13,19,1400-09-13 19:00:00,32498.9,32337.82,827.4,836.900296,-10775530.28,-10903380.75,23770241.55,1740,45321302.11,26046.72535,26056.58238,-24.52761995,802.87238,,,,
12/4/2021 20:00,1400/09/13,20,1400-09-13 20:00:00,32040.2,31623.21,834,845.8736503,-10748205.49,-10829856.96,23352216.25,1740,44848627.23,25775.07312,25606.32301,-31.12761995,802.87238,,,,
12/4/2021 21:00,1400/09/13,21,1400-09-13 21:00:00,31283.3,30946.08,835.5,845.743827,-10521981.54,-10595592.99,22781884.62,1740,43825847.7,25187.26879,25056.27035,-32.62761995,802.87238,,,,
12/4/2021 22:00,1400/09/13,22,1400-09-13 22:00:00,30519.3,30010.89,816,834.4145567,-9913889.412,-10074793.48,22452043.67,1740,42279822.49,24298.74856,24148.17286,-13.12761995,802.87238,,,,
12/4/2021 23:00,1400/09/13,23,1400-09-13 23:00:00,29292.9,28708.89,808,829.6977115,-9377243.148,-9557811.022,21632650.03,1740,40387136.33,23210.99789,23039.2609,-5.127619951,802.87238,,,,
12/5/2021 0:00,1400/09/13,24,1400-09-14 00:00:00,27337.3,27105.87,798.7,803.8485686,-8724234.561,-8732715.906,19471416.71,1690,36919885.83,21846.08629,21727.26617,4.172380049,802.87238,,,,
12/5/2021 1:00,1400/09/14,1,1400-09-14 01:00:00,25813.3,25800.97,768.8,777.5721742,-7898663.294,-8028425.469,17901445.01,1640,33698771.6,20548.03146,20649.9814,34.07238005,802.87238,,,,
12/5/2021 2:00,1400/09/14,2,1400-09-14 02:00:00,24573.4,24685.22,693.5,714.6050946,-6759282.271,-7097420.543,15526368.65,1490,29044933.19,19493.24375,19863.89573,109.37238,802.87238,,,,
12/5/2021 3:00,1400/09/14,3,1400-09-14 03:00:00,24065.7,23967.01,625.4,663.3409211,-5869287.31,-6381723.158,14351317.8,1390,26089892.42,18769.70678,19241.15626,177.47238,802.87238,,,,
12/5/2021 4:00,1400/09/14,4,1400-09-14 04:00:00,23634.9,23594.75,604.2,650.1841258,-5574952.942,-6205622.972,13578452.08,1340,24728357.97,18453.99848,19088.81723,198.67238,802.87238,,,,
12/5/2021 5:00,1400/09/14,5,1400-09-14 05:00:00,23599,23481.84,585.5,629.1487257,-5412312.655,-5990164.507,13024677.25,1290,23849302.56,18487.83144,19042.12553,217.37238,802.87238,,,,
12/5/2021 6:00,1400/09/14,6,1400-09-14 06:00:00,24080.2,23919.11,576,623.6868956,-5387703.948,-6024632.251,13357016.04,1290,24132423.93,18707.30538,19319.41265,226.87238,802.87238,,,,
12/5/2021 7:00,1400/09/14,7,1400-09-14 07:00:00,24730.3,24431.31,576.1,624.0059819,-5534616.41,-6158242.224,13716933.36,1290,24786166.18,19214.08231,19737.76663,226.77238,802.87238,,,,
12/5/2021 8:00,1400/09/14,8,1400-09-14 08:00:00,25773.6,25299.78,674.7,685.8823749,-6919515.713,-6959225.694,15697362.9,1440,29536394.33,20511.38495,20292.76724,128.17238,802.87238,,,,
12/5/2021 9:00,1400/09/14,9,1400-09-14 09:00:00,27503.1,27243.81,804.8,806.044052,-8876130.469,-8812445.992,19525722.39,1690,37277983.33,22057.9783,21865.91656,-1.927619951,802.87238,,,,
12/5/2021 10:00,1400/09/14,10,1400-09-14 10:00:00,28937.5,28673.98,815.9,845.6751516,-9398350.187,-9816489.439,21289411.47,1740,40086111.84,23037.99531,23215.74524,-13.02761995,802.87238,,,,
12/5/2021 11:00,1400/09/14,11,1400-09-14 11:00:00,29572.8,29595.32,822.3,845.8762164,-9716350.45,-10135419.5,21687206.15,1740,41119907.05,23632.13049,23964.30896,-19.42761995,802.87238,,,,
12/5/2021 12:00,1400/09/14,12,1400-09-14 12:00:00,30294.5,30189.69,805.2,844.5849837,-9647828.826,-10315972.26,22401367.08,1740,41697024.73,23963.80732,24428.50029,-2.327619951,802.87238,,,,
12/5/2021 13:00,1400/09/14,13,1400-09-14 13:00:00,29816.2,29759.12,811.6,848.879618,-9473918.653,-10110332.91,22841996.08,1790,41789833.39,23346.27564,23820.41623,-8.727619951,802.87238,,,,
12/5/2021 14:00,1400/09/14,14,1400-09-14 14:00:00,29331.7,29073.79,816.6,855.6192242,-9406500.2,-9993107.681,22425391.37,1790,41238391.76,23038.20769,23358.77315,-13.72761995,802.87238,,,,
12/5/2021 15:00,1400/09/14,15,1400-09-14 15:00:00,29366.2,29078.63,818.7,856.0601329,-9453948.865,-10002335.67,22432198.69,1790,41340096.42,23095.02593,23368.30155,-15.82761995,802.87238,,,,
12/5/2021 16:00,1400/09/14,16,1400-09-14 16:00:00,29465.4,29064.11,820.5,876.7392764,-9384582.573,-10221154.98,23321345.36,1840,42090510.5,22875.27745,23316.29312,-17.62761995,802.87238,,,,
12/5/2021 17:00,1400/09/14,17,1400-09-14 17:00:00,30302.8,29937.29,821.9,877.1359544,-9676320.399,-10535238.1,23972409.78,1840,43325050.57,23546.22314,24021.90459,-19.02761995,802.87238,,,,
12/5/2021 18:00,1400/09/14,18,1400-09-14 18:00:00,32651.4,32409.39,821.9,862.588248,-10573209,-11272863.04,24907953.84,1790,46054371.84,25728.69935,26137.298,-19.02761995,802.87238,,,,
12/5/2021 19:00,1400/09/14,19,1400-09-14 19:00:00,32514.1,32421.55,835.2,871.5455855,-10783886.52,-11448434.97,24656261.61,1790,46224034.65,25823.48304,26271.56896,-32.32761995,802.87238,,,,
12/5/2021 20:00,1400/09/14,20,1400-09-14 20:00:00,31866.1,31705.94,842.8,876.3422775,-10568455.8,-11142797.18,25009169.72,1840,46146081.32,25079.39202,25430.23991,-39.92761995,802.87238,,,,
12/5/2021 21:00,1400/09/14,21,1400-09-14 21:00:00,31192.4,31044.72,830.6,873.1618484,-10120498.95,-10852162.78,24598198.02,1840,44839195.92,24369.12822,24857.16204,-27.72761995,802.87238,,,,
12/5/2021 22:00,1400/09/14,22,1400-09-14 22:00:00,30587.6,30144.72,811.2,861.5669303,-9711807.701,-10466984.99,23436679.92,1790,42860295.33,23944.29907,24297.55513,-8.327619951,802.87238,,,,
