,mean,mean_ci_lower,mean_ci_upper,mean_se
5/23/2021 4:00,756.9866651,718.7204521,796.3130332,577.290641
5/23/2021 5:00,750.8656198,712.2084679,790.6140834,585.8700727
5/23/2021 6:00,748.2932149,709.158686,788.5505274,594.3256683
5/23/2021 7:00,754.4838143,714.6313885,795.4913763,602.6626402
5/23/2021 8:00,760.8326177,720.2612027,802.5915676,610.8858451
5/23/2021 9:00,753.2306464,712.3506529,795.3291175,618.9998171
5/23/2021 10:00,786.6558474,744.2724151,830.2931023,627.008797
5/23/2021 11:00,802.4675627,757.2409246,849.0956883,662.465628
5/23/2021 12:00,824.4113287,776.4991114,873.8560511,692.1190059
5/23/2021 13:00,894.7208933,842.9062197,948.1868501,716.4904466
5/23/2021 14:00,904.6228855,851.0737435,959.9176566,736.4053923
5/23/2021 15:00,905.8089183,850.8343376,962.6224262,755.7957683
5/23/2021 16:00,901.0664606,845.0789401,958.9728857,772.1908774
5/23/2021 17:00,890.2016386,833.4443925,948.9567974,788.24505
5/23/2021 18:00,876.9801494,819.6861502,936.3425446,802.4273425
5/23/2021 19:00,823.7484976,767.4741768,882.1507545,815.5889995
5/23/2021 20:00,823.9818928,766.8221968,883.337691,828.5416057
5/23/2021 21:00,880.199001,820.0628952,942.609282,841.2948166
5/23/2021 22:00,882.6689647,821.5592825,946.1216834,853.857567
5/23/2021 23:00,813.8549663,754.5460016,875.56244,866.2381432
5/24/2021 0:00,800.6486708,741.0526304,862.7086111,878.4442481
5/24/2021 1:00,755.5734529,717.3982212,794.7120862,781.549583
5/24/2021 2:00,719.8398672,681.8771419,758.8037139,796.2048878
5/24/2021 3:00,719.7988208,681.1602753,759.4750043,810.5952726
5/24/2021 4:00,719.9894322,680.680983,760.3720275,824.7346049
5/24/2021 5:00,716.0372533,676.1840396,757.0012857,838.6355831
5/24/2021 6:00,711.359427,670.9966085,752.8697783,852.3098696
5/24/2021 7:00,719.2590519,678.04363,761.6581956,865.7682059
5/24/2021 8:00,721.9077528,679.994526,765.0411017,879.0205112
5/24/2021 9:00,716.956162,674.5741851,760.5949966,892.0759674
5/24/2021 10:00,750.139184,706.1820955,795.3881408,904.9430945
5/24/2021 11:00,769.038849,722.0320867,817.4885046,956.6840458
5/24/2021 12:00,794.5540022,744.6326509,846.0518375,1000.412088
5/24/2021 13:00,866.181104,812.2047523,921.8476029,1037.002411
5/24/2021 14:00,879.1830149,823.2337404,936.9226046,1067.494573
5/24/2021 15:00,881.2563991,823.7118231,940.6919933,1097.139611
5/24/2021 16:00,873.0983845,814.5023319,933.6753565,1122.781648
5/24/2021 17:00,860.1410293,800.7017497,921.6514746,1147.851007
5/24/2021 18:00,848.2495309,788.0751943,910.5783672,1170.505011
5/24/2021 19:00,794.8199594,735.5196468,856.3575196,1191.770501
5/24/2021 20:00,789.7500368,729.6216545,852.1951784,1212.663132
5/24/2021 21:00,838.6769714,775.6964597,904.049673,1233.201855
5/24/2021 22:00,837.3210717,773.3802022,903.733254,1253.404069
5/24/2021 23:00,775.264503,712.7694034,840.3150096,1273.285791
5/25/2021 0:00,760.6171397,697.7807005,826.089463,1292.861806
5/25/2021 1:00,758.1654572,718.5494762,798.6856519,1204.972802
5/25/2021 2:00,722.2182734,682.6535879,762.7307895,1229.323081
5/25/2021 3:00,722.4490111,682.1197024,763.7632826,1253.200312
5/25/2021 4:00,724.4110049,683.2887137,766.5550305,1276.631037
5/25/2021 5:00,718.8205165,677.1070963,761.594032,1299.639408
5/25/2021 6:00,723.3020883,680.7577573,766.9427229,1322.247471
5/25/2021 7:00,736.3224834,692.7358067,781.0396837,1344.475421
5/25/2021 8:00,740.0991191,695.7143859,785.6505771,1366.34181
5/25/2021 9:00,726.5144811,681.8015569,772.4344386,1387.863728
5/25/2021 10:00,754.6259248,708.4842548,802.0048931,1409.056958
5/25/2021 11:00,774.6746909,725.2743481,825.4581911,1492.65033
5/25/2021 12:00,797.5611686,745.179006,851.4551744,1563.862299
5/25/2021 13:00,868.1776472,811.7757014,926.1892906,1623.708588
5/25/2021 14:00,892.38861,833.5527041,952.929358,1674.3648
5/25/2021 15:00,898.5110997,837.792849,961.0339892,1723.532822
5/25/2021 16:00,881.7355798,820.0235546,945.3493368,1766.854002
5/25/2021 17:00,871.0886697,808.2570001,935.9177308,1809.13812
5/25/2021 18:00,857.8949969,794.181278,923.6961871,1847.420391
5/25/2021 19:00,799.2201505,736.2669172,864.3654116,1883.346783
5/25/2021 20:00,795.8473923,731.8552594,862.1157957,1918.600561
5/25/2021 21:00,843.4458461,776.6448053,912.5861064,1953.218143
5/25/2021 22:00,835.383735,767.7250323,905.4672455,1987.23278
5/25/2021 23:00,785.8108303,718.851582,855.2997019,2020.674918
5/26/2021 0:00,769.9147301,702.4928658,839.9570749,2053.572528
5/26/2021 1:00,767.6579109,719.215903,817.2460239,2196.612973
5/26/2021 2:00,735.6455049,686.7003029,785.8132838,2255.802
5/26/2021 3:00,727.02683,677.067365,778.2762593,2313.477205
5/26/2021 4:00,725.1172632,674.0092641,777.5797029,2369.749119
5/26/2021 5:00,718.4092743,666.3139271,771.9261649,2424.715447
5/26/2021 6:00,723.7449619,670.3632103,778.6090428,2478.463054
5/26/2021 7:00,736.2573369,681.4072026,792.6463201,2531.06958
5/26/2021 8:00,738.1739085,682.168555,795.780306,2582.604757
5/26/2021 9:00,722.52067,665.8934832,780.8217517,2633.13149
5/26/2021 10:00,752.8529768,694.2779024,813.1465412,2682.706759
5/26/2021 11:00,772.377175,709.7820484,836.8875913,2841.862698
5/26/2021 12:00,795.8394357,729.4375869,864.3350424,2983.231871
5/26/2021 13:00,870.2794446,798.7618604,944.0169807,3108.815764
5/26/2021 14:00,890.8616672,816.1730764,967.917042,3220.032061
5/26/2021 15:00,896.4258489,819.1041136,976.270849,3327.533243
5/26/2021 16:00,886.8931796,807.6389619,968.8301484,3426.155866
5/26/2021 17:00,877.1448034,796.0512828,961.0817346,3522.017965
5/26/2021 18:00,861.667484,779.0778998,947.2633907,3612.863868
5/26/2021 19:00,795.0846638,713.0549877,880.3378047,3700.948772
5/26/2021 20:00,790.998112,707.2643232,878.1116808,3786.985383
5/26/2021 21:00,839.2542803,751.7565216,930.2280692,3871.110277
5/26/2021 22:00,832.5053632,743.4582135,925.1858701,3953.445493
5/26/2021 23:00,780.5188717,691.8914558,872.9954045,4034.100612
5/27/2021 0:00,768.8624851,679.0528731,862.6898065,4113.174471
5/27/2021 1:00,853.9940731,801.9371999,907.1149136,2922.827886
5/27/2021 2:00,817.9170816,765.2639445,871.7080622,3000.281569
5/27/2021 3:00,818.1787425,764.2096601,873.3435341,3075.78545
5/27/2021 4:00,820.7364337,765.4311734,877.2940522,3149.479762
5/27/2021 5:00,817.1481026,760.6765309,874.9319349,3221.488695
5/27/2021 6:00,820.7345315,762.9580798,879.8792034,3291.922851
5/27/2021 7:00,830.3032823,771.1008237,890.9262293,3360.881238
5/27/2021 8:00,836.4260932,775.8985709,898.4280823,3428.452907
5/27/2021 9:00,812.7018945,751.6145557,875.3364656,3494.718297
5/27/2021 10:00,833.3594946,770.6215447,897.6890324,3559.750358
5/27/2021 11:00,859.6293936,792.3402549,928.6953356,3781.229376
5/27/2021 12:00,876.7416521,805.4978374,949.9404421,3979.690446
5/27/2021 13:00,956.260908,879.7165598,1034.873406,4154.690255
5/27/2021 14:00,981.7646303,901.6704258,1064.065635,4311.102865
5/27/2021 15:00,998.7064189,915.3680614,1084.394989,4462.035938
5/27/2021 16:00,980.6530429,895.2805695,1068.540485,4601.323324
5/27/2021 17:00,965.0666944,877.7003894,1055.112664,4736.516438
5/27/2021 18:00,958.2221123,868.7722537,1050.503892,4863.239893
5/27/2021 19:00,890.706331,801.3258723,983.1363036,4983.658246
5/27/2021 20:00,906.9418956,814.9263865,1002.132789,5101.234827
5/27/2021 21:00,959.0299969,863.1741077,1058.142927,5216.161809
5/27/2021 22:00,945.9589263,848.5296087,1046.803333,5328.610633
5/27/2021 23:00,895.2465139,797.6910165,996.4277493,5438.735012
5/28/2021 0:00,897.098765,797.5745939,1000.391394,5546.673398
5/28/2021 1:00,852.9153842,791.3087278,915.8745813,4274.866614
5/28/2021 2:00,822.9678046,760.3680674,887.0166336,4392.81988
5/28/2021 3:00,788.997759,725.6037744,853.943956,4507.687703
5/28/2021 4:00,819.3005136,753.5976998,886.6089151,4619.700246
5/28/2021 5:00,813.9313661,746.8283591,882.7213929,4729.060403
5/28/2021 6:00,812.614027,744.0483399,882.9450382,4835.94812
5/28/2021 7:00,816.8689409,746.7282509,888.8482502,4940.523875
5/28/2021 8:00,838.503511,766.3525312,912.5499275,5042.931497
5/28/2021 9:00,820.4282096,747.3514446,895.4941519,5143.300499
5/28/2021 10:00,835.735304,760.8556667,912.6655763,5241.747986
5/28/2021 11:00,844.7584325,764.8931487,926.9353154,5577.325633
5/28/2021 12:00,856.8721267,772.4108952,943.8854711,5877.148993
5/28/2021 13:00,942.9255142,852.0210865,1036.514583,6145.957887
5/28/2021 14:00,973.6999998,878.2958315,1071.969183,6390.503105
5/28/2021 15:00,991.1207455,891.7144371,1093.585132,6626.029092
5/28/2021 16:00,965.2295465,863.4314773,1070.326254,6844.735185
5/28/2021 17:00,948.126151,843.8091207,1055.974898,7056.666208
5/28/2021 18:00,942.3021417,835.3264694,1053.019149,7253.886275
5/28/2021 19:00,883.3454605,775.8158108,994.9186684,7442.757127
5/28/2021 20:00,894.621431,784.0480447,1009.419288,7626.95229
5/28/2021 21:00,940.4520109,825.5511442,1059.690111,7806.802726
5/28/2021 22:00,931.7379254,814.6412306,1053.386698,7982.602105
5/28/2021 23:00,881.8505133,764.3181018,1004.240863,8154.612434
5/29/2021 0:00,879.8982901,760.074181,1004.787828,8323.068636
5/29/2021 1:00,860.5870576,792.7343524,929.7971338,6519.093907
5/29/2021 2:00,824.2666778,755.2269779,894.7755447,6708.966151
5/29/2021 3:00,814.831976,744.1231236,887.1010265,6893.610685
5/29/2021 4:00,823.510991,750.7811481,897.8747878,7073.436911
5/29/2021 5:00,806.5986841,732.484296,882.4471092,7248.803432
5/29/2021 6:00,819.9150046,743.7507657,897.8812861,7420.026459
5/29/2021 7:00,838.9547441,760.6317688,919.1403526,7587.386514
5/29/2021 8:00,855.3711491,774.9782163,937.6891415,7751.133825
5/29/2021 9:00,848.1255427,766.2703251,931.9949471,7911.492718
5/29/2021 10:00,871.8493482,787.7923824,957.9724598,8068.665223
5/29/2021 11:00,876.4415052,787.0267625,968.1855639,8578.192663
5/29/2021 12:00,883.9451254,789.5415556,980.9265936,9043.435854
5/29/2021 13:00,965.8015967,864.7543199,1069.55041,9466.338209
5/29/2021 14:00,895.7713388,792.8144311,1001.760919,9841.084023
5/29/2021 15:00,919.1631309,811.7710991,1029.772507,10202.07383
5/29/2021 16:00,902.9383502,792.5968385,1016.742683,10536.45849
5/29/2021 17:00,975.536631,859.5415609,1095.070345,10860.55268
5/29/2021 18:00,965.8237515,846.8783623,1088.532069,11170.98391
5/29/2021 19:00,905.1951422,785.1379305,1029.3539,11473.44803
5/29/2021 20:00,918.0099255,794.4709897,1045.833538,11768.14081
5/29/2021 21:00,957.6446354,829.7333109,1089.957908,12055.63215
5/29/2021 22:00,942.3566652,812.072724,1077.28778,12336.42553
5/29/2021 23:00,891.8195645,760.6098408,1028.022801,12610.96836
5/30/2021 0:00,898.5635394,764.348874,1037.96727,12879.66038
5/30/2021 1:00,751.732593,683.353013,821.5429557,7941.110643
5/30/2021 2:00,721.7207025,652.0487337,792.9419996,8171.234264
5/30/2021 3:00,719.7803348,648.2677254,792.9307894,8395.052148
5/30/2021 4:00,728.5665604,655.0105705,803.8351361,8613.055888
5/30/2021 5:00,715.2823109,640.2578803,792.1233021,8825.676342
5/30/2021 6:00,712.9451148,636.2376041,791.5591547,9033.293644
5/30/2021 7:00,728.0978561,649.3008379,808.865137,9236.24519
5/30/2021 8:00,740.6185776,659.8263605,823.4475342,9434.83208
5/30/2021 9:00,728.4405808,646.326564,812.695712,9629.324355
5/30/2021 10:00,736.6257225,652.6877026,822.7768764,9819.96531
5/30/2021 11:00,743.0004741,653.9263983,834.5492461,10408.22384
5/30/2021 12:00,752.2516021,658.3348556,848.8891473,10950.25963
5/30/2021 13:00,827.458034,727.1242564,930.6122229,11445.13572
5/30/2021 14:00,799.6274314,696.3470393,906.0067804,11883.94008
5/30/2021 15:00,820.4089908,712.8572518,931.2378649,12307.109
5/30/2021 16:00,800.3409386,690.0468029,914.1741991,12702.08411
5/30/2021 17:00,826.6069478,712.1668731,944.7367749,13085.14232
5/30/2021 18:00,800.2112428,683.5407968,920.8510036,13450.35669
5/30/2021 19:00,747.175934,629.4324421,869.2629467,13805.73959
5/30/2021 20:00,757.9665784,636.9107495,883.5510265,14152.20111
5/30/2021 21:00,797.7181396,672.2956252,927.7564848,14490.38118
5/30/2021 22:00,779.2119588,651.7089222,911.6071357,14820.84672
5/30/2021 23:00,732.7005147,604.3977578,866.2882837,15144.10274
5/31/2021 0:00,735.5312981,604.4849924,872.0745519,15460.60149
5/31/2021 1:00,765.0956827,696.4088373,834.8103236,11881.23797
5/31/2021 2:00,736.9674089,666.751822,808.2992203,12226.43416
5/31/2021 3:00,736.6120322,664.4908768,809.9119862,12562.14825
5/31/2021 4:00,740.4145566,666.3673664,815.6984676,12889.12119
5/31/2021 5:00,735.8501089,660.0678352,812.9365299,13208.00218
5/31/2021 6:00,736.9416058,659.369622,815.8786449,13519.36382
5/31/2021 7:00,742.8160968,663.4059736,823.6458774,13823.71421
5/31/2021 8:00,749.6154796,668.3838671,832.3195712,14121.50668
5/31/2021 9:00,740.3531873,657.6375948,824.6156749,14413.14773
5/31/2021 10:00,762.0596747,677.298979,848.3982807,14699.0035
5/31/2021 11:00,767.5991492,677.8648406,859.0911937,15550.90581
5/31/2021 12:00,778.5173037,684.0894407,874.8659753,16332.84025
5/31/2021 13:00,849.4938351,749.4696931,951.491733,17049.53009
5/31/2021 14:00,849.0169526,745.3052428,954.8536994,17686.70328
5/31/2021 15:00,863.4124646,755.8218018,973.2530771,18301.70673
5/31/2021 16:00,847.220739,736.6435145,960.2228783,18878.28587
5/31/2021 17:00,853.1126856,739.1603156,969.6240702,19437.76956
5/31/2021 18:00,834.4173116,717.8113685,953.7663546,19974.02792
5/31/2021 19:00,784.347685,666.0328263,905.6738736,20494.31394
5/31/2021 20:00,785.240601,664.0132715,909.6281023,21001.71461
5/31/2021 21:00,832.6716583,707.3404503,961.1856204,21497.14235
5/31/2021 22:00,818.2128122,690.4915715,949.3017277,21981.40673
5/31/2021 23:00,767.7959205,638.8177951,900.4431638,22455.23
6/1/2021 0:00,767.7878767,636.1866079,903.211896,22919.25974
6/1/2021 1:00,778.6992257,710.474011,847.5919168,16767.81013
6/1/2021 2:00,745.6437353,675.828411,816.1896034,17247.13985
6/1/2021 3:00,748.3341476,676.611855,820.8249024,17713.5036
6/1/2021 4:00,755.7193879,682.0843418,830.1566939,18167.89988
6/1/2021 5:00,750.6005555,675.2386378,826.8088864,18611.2053
6/1/2021 6:00,751.2018097,674.0900807,829.1992858,19044.19437
6/1/2021 7:00,757.0133854,678.1275946,836.8192344,19467.55546
6/1/2021 8:00,769.3387234,688.6334096,850.9916937,19881.90364
6/1/2021 9:00,755.3841421,673.2165705,838.5527226,20287.79112
6/1/2021 10:00,780.9805532,696.8868674,866.088204,20685.71597
6/1/2021 11:00,789.4346547,700.5153478,879.4762969,21853.22308
6/1/2021 12:00,810.898559,717.3394981,905.6677297,22929.24318
6/1/2021 13:00,882.6094327,784.0887374,982.3622946,23914.89061
6/1/2021 14:00,899.2439135,796.9337703,1002.858659,24786.76223
6/1/2021 15:00,908.069319,802.1865726,1015.33636,25628.99082
6/1/2021 16:00,897.1518147,788.1950602,1007.593303,26416.02073
6/1/2021 17:00,888.7524635,776.7905097,1002.298064,27180.27102
6/1/2021 18:00,873.2144409,758.4790292,989.6438991,27917.05529
6/1/2021 19:00,815.798367,699.1109912,934.3645784,28626.44641
6/1/2021 20:00,813.0582801,693.6219674,934.4708144,29318.6782
6/1/2021 21:00,857.6996686,734.7579907,982.6251897,29994.93873
6/1/2021 22:00,847.764469,722.3095198,975.3109217,30656.28495
6/1/2021 23:00,793.9727944,666.8878391,923.3537494,31303.66216
6/2/2021 0:00,791.1108834,661.5328011,923.0860089,31937.91982
6/2/2021 1:00,810.5974848,742.9965543,878.5845781,21931.53669
6/2/2021 2:00,768.5402211,699.2953224,838.212738,22551.92949
6/2/2021 3:00,770.6232279,699.5169619,842.179286,23155.70656
6/2/2021 4:00,774.420415,701.4878713,847.8239192,23744.13545
6/2/2021 5:00,772.7906825,698.1118273,847.9644822,24318.33034
6/2/2021 6:00,774.1203558,697.7157076,851.0423038,24879.27677
6/2/2021 7:00,786.1146672,707.9457133,864.8168647,25427.85156
6/2/2021 8:00,795.0209369,715.1430221,875.4494851,25964.83886
6/2/2021 9:00,777.5937631,696.23253,859.5393163,26490.94335
6/2/2021 10:00,802.4903416,719.3635352,886.2081178,27006.80103
6/2/2021 11:00,812.2770035,724.5210703,900.6839161,28491.89025
6/2/2021 12:00,835.5232456,743.3872583,928.3570118,29859.05346
6/2/2021 13:00,909.5901117,813.0234965,1006.860519,31109.89421
6/2/2021 14:00,929.4211242,829.2892762,1030.293663,32213.02527
6/2/2021 15:00,939.1346366,835.6236367,1043.429175,33279.61052
6/2/2021 16:00,924.0741343,817.5971363,1031.394166,34277.20178
6/2/2021 17:00,916.5241938,807.113891,1026.832343,35246.5693
6/2/2021 18:00,898.1673075,786.0454136,1011.251934,36177.19452
6/2/2021 19:00,839.6913862,725.3565803,955.098345,37076.26342
6/2/2021 20:00,839.6935953,722.6660012,957.8448386,37954.04083
6/2/2021 21:00,881.778836,761.6926898,1002.991263,38811.97136
6/2/2021 22:00,870.7118028,748.1550258,994.4571995,39651.34331
6/2/2021 23:00,816.1845033,691.691819,941.9873596,40473.31136
6/3/2021 0:00,812.4976636,685.5838477,940.7798751,41278.91518
6/3/2021 1:00,796.1458133,728.9261482,863.5487806,27702.69583
6/3/2021 2:00,759.3059642,690.3028513,828.5116855,28484.21314
6/3/2021 3:00,757.697937,686.8601802,828.7497071,29244.85322
6/3/2021 4:00,763.6502888,691.0005721,836.5233758,29986.20486
6/3/2021 5:00,764.4082877,690.0062321,839.0444194,30709.66499
6/3/2021 6:00,764.4223032,688.3107183,840.7788748,31416.46966
6/3/2021 7:00,771.4980431,693.690457,849.5593287,32107.71882
6/3/2021 8:00,774.744928,695.289134,854.4642042,32784.39643
6/3/2021 9:00,755.119457,674.1303247,836.3895409,33447.38691
6/3/2021 10:00,787.1491567,704.4722719,870.1068696,34097.48867
6/3/2021 11:00,796.346992,709.251967,883.7501512,35908.88954
6/3/2021 12:00,821.9740095,730.7519599,913.5235842,37573.18879
6/3/2021 13:00,894.7011532,799.5016301,990.2282888,39101.54195
6/3/2021 14:00,914.6159027,816.0650044,1013.510272,40450.34699
6/3/2021 15:00,923.3584321,821.6006721,1025.478973,41755.60514
6/3/2021 16:00,911.4705296,806.7854269,1016.544718,42978.21282
6/3/2021 17:00,900.6004091,793.0697784,1008.546653,44166.98986
6/3/2021 18:00,886.4440821,776.2128438,997.1192047,45303.25426
6/3/2021 19:00,830.5524069,717.8929249,943.7071631,46407.58742
6/3/2021 20:00,830.9551687,715.6816286,946.747105,47486.24531
6/3/2021 21:00,871.2096373,753.1895123,989.7479187,48540.93959
6/3/2021 22:00,854.0884251,733.6473241,975.0802126,49573.19982
6/3/2021 23:00,810.2598977,687.5928832,933.5295405,50584.39941
6/4/2021 0:00,805.1295573,680.0927896,930.7966549,51575.77713
6/4/2021 1:00,784.1317367,718.1263717,850.0670846,36606.94647
6/4/2021 2:00,745.3113134,677.4347042,813.1100135,37618.93682
6/4/2021 3:00,742.9542936,673.2955423,812.5307266,38604.40759
6/4/2021 4:00,742.2355886,670.8408685,813.5437483,39565.34042
6/4/2021 5:00,737.0511471,663.9556473,810.0552694,40503.48183
6/4/2021 6:00,737.9869294,663.2368549,812.6415596,41420.38046
6/4/2021 7:00,748.4201667,672.0643667,824.6777647,42317.41716
6/4/2021 8:00,759.3594876,681.4326501,837.1855125,43195.82935
6/4/2021 9:00,743.4058997,663.9023687,822.8022348,44056.73105
6/4/2021 10:00,773.0121446,692.025893,853.8914303,44901.12947
6/4/2021 11:00,779.7379984,694.4641539,864.8942613,47281.9818
6/4/2021 12:00,796.1998658,707.0063999,885.2673435,49467.42752
6/4/2021 13:00,871.2553845,778.5595637,963.8268684,51470.21947
6/4/2021 14:00,892.0150538,796.197136,987.7032067,53219.21121
6/4/2021 15:00,901.021101,802.1654459,999.7400058,54912.52491
6/4/2021 16:00,890.5790869,788.8608512,992.1508233,56492.60629
6/4/2021 17:00,883.8804938,779.3818629,988.2233182,58029.67981
6/4/2021 18:00,868.9790655,761.8153216,975.9761201,59494.83178
6/4/2021 19:00,814.0297696,704.2014844,923.6710866,60919.08434
6/4/2021 20:00,812.1364778,699.7931924,924.283655,62310.79093
6/4/2021 21:00,850.2504198,735.5218085,964.7836975,63672.08569
6/4/2021 22:00,837.8235801,720.6677375,954.7726807,65004.87925
6/4/2021 23:00,794.2903305,674.6913694,913.6619378,66310.89017
6/5/2021 0:00,791.6992549,669.7823184,913.3791341,67591.67097
6/5/2021 1:00,838.3471823,772.1744937,904.2663811,46756.3157
6/5/2021 2:00,797.7813943,729.5686112,865.7111558,48073.48452
6/5/2021 3:00,794.5409734,724.490397,864.2918691,49355.51409
6/5/2021 4:00,792.765937,720.9294808,864.2865447,50605.07512
6/5/2021 5:00,791.7689691,718.1925427,865.0136562,51824.51624
6/5/2021 6:00,795.6421926,720.38895,870.5501009,53015.91592
6/5/2021 7:00,807.1063523,730.251403,883.60623,54181.12399
6/5/2021 8:00,813.6136609,735.1689191,891.6914544,55321.79547
6/5/2021 9:00,813.2816449,733.2464024,892.9347627,56439.41805
6/5/2021 10:00,834.0964515,752.6089128,915.1977533,57535.33494
6/5/2021 11:00,842.2407393,756.460713,927.5969272,60588.1922
6/5/2021 12:00,857.8771478,768.2093747,947.0902487,63386.47799
6/5/2021 13:00,932.3506856,839.4397978,1024.812383,65954.05141
6/5/2021 14:00,953.4595271,857.497409,1048.953082,68192.4985
6/5/2021 15:00,958.1391247,859.1438531,1056.638196,70359.76695
6/5/2021 16:00,951.8258672,849.9406931,1053.181983,72383.39227
6/5/2021 17:00,945.6830836,840.9839362,1049.819936,74351.96129
6/5/2021 18:00,935.6459211,828.2175325,1042.475988,76242.29122
6/5/2021 19:00,876.3426273,765.9278999,986.0825761,78089.3091
6/5/2021 20:00,877.1514327,764.1821392,989.4150204,79893.63817
6/5/2021 21:00,917.4433575,802.2410583,1031.944,81658.10826
6/5/2021 22:00,908.9856657,791.2814325,1025.950628,83385.2497
6/5/2021 23:00,868.4974585,748.1087825,988.0767094,85077.33595
6/6/2021 0:00,862.9542791,740.1675737,984.8935789,86736.41863
6/6/2021 1:00,814.8964223,749.7554371,879.7012001,51187.26519
6/6/2021 2:00,776.7508069,709.621894,843.5052285,52573.98875
6/6/2021 3:00,724.889401,655.7047402,793.6479451,53925.06345
6/6/2021 4:00,733.5512229,662.7273833,803.9338022,55243.10494
6/6/2021 5:00,764.0407482,691.7624625,835.8777776,56530.42383
6/6/2021 6:00,768.4943243,694.630726,841.8997889,57789.0733
6/6/2021 7:00,773.9361033,698.5291069,848.868996,59020.88756
6/6/2021 8:00,762.4620381,685.4292597,838.9926547,60227.51318
6/6/2021 9:00,779.2549614,700.8210716,857.1794698,61410.43493
6/6/2021 10:00,800.4582628,720.6837957,879.7197308,62570.99723
6/6/2021 11:00,806.313677,722.1638403,889.8969174,66023.21167
6/6/2021 12:00,815.9885783,727.9058852,903.4578938,69153.71431
6/6/2021 13:00,893.4490072,802.3230682,983.9752748,71979.72124
6/6/2021 14:00,908.5853004,814.4615464,1002.079964,74424.54205
6/6/2021 15:00,916.5958791,819.5260218,1013.002536,76791.56625
6/6/2021 16:00,911.0330319,811.1010649,1010.25789,79014.13037
6/6/2021 17:00,909.8398574,807.1537538,1011.778417,81175.86432
6/6/2021 18:00,900.7691625,795.4272015,1005.316562,83209.38722
6/6/2021 19:00,834.9884085,726.5541352,942.514693,85193.13435
6/6/2021 20:00,843.8345585,733.0027498,953.7277503,87131.72879
6/6/2021 21:00,892.6966606,779.8849906,1004.589026,89028.12017
6/6/2021 22:00,881.7458566,766.4713089,996.0486763,90884.95036
6/6/2021 23:00,835.2207388,717.1797673,952.1861962,92704.59655
6/7/2021 0:00,823.526376,703.0817742,942.8353844,94489.20701
6/7/2021 1:00,840.2285404,774.3427624,905.6896723,58445.18267
6/7/2021 2:00,800.1620249,732.2066562,867.6431908,60021.0938
6/7/2021 3:00,771.7942783,701.8747825,841.1934577,61556.67328
6/7/2021 4:00,778.6385592,707.0653871,849.671339,63054.86777
6/7/2021 5:00,796.3375663,723.2395835,868.8844104,64518.28169
6/7/2021 6:00,800.0461044,725.3504006,874.1690242,65949.23045
6/7/2021 7:00,801.6140582,725.3383861,877.2936775,67349.78337
6/7/2021 8:00,801.5423384,723.7055261,878.7584502,68721.7989
6/7/2021 9:00,812.9966954,733.727931,891.6307926,70066.95347
6/7/2021 10:00,832.6783366,752.0784183,912.6375815,71386.76553
6/7/2021 11:00,838.6301817,753.8829216,922.6743021,75090.09178
6/7/2021 12:00,853.2580931,764.8070622,940.9563993,78474.80499
6/7/2021 13:00,932.1410638,840.936438,1022.612906,81532.2101
6/7/2021 14:00,947.5276409,853.4671226,1040.821471,84193.76003
6/7/2021 15:00,958.7569887,861.9009917,1054.809634,86773.71245
6/7/2021 16:00,951.3433266,851.6950117,1050.134815,89203.39811
6/7/2021 17:00,946.8551899,844.5094983,1048.292886,91568.63709
6/7/2021 18:00,936.6932525,831.7470288,1040.674551,93795.14785
6/7/2021 19:00,867.087808,758.9624776,974.1071788,95967.36648
6/7/2021 20:00,871.6888568,761.208446,981.0207834,98091.4935
6/7/2021 21:00,924.901318,812.6574926,1036.027689,100170.5883
6/7/2021 22:00,917.786259,803.1688488,1031.229572,102207.3991
6/7/2021 23:00,874.4389992,757.0644466,990.521664,104204.4054
6/8/2021 0:00,860.2374795,740.4667179,978.6410742,106163.8534
6/8/2021 1:00,822.0234594,755.9467888,887.6287135,61157.69172
6/8/2021 2:00,787.7165738,719.5523287,855.3574806,62831.92633
6/8/2021 3:00,768.4118676,698.3077465,837.9486806,64462.69212
6/8/2021 4:00,771.5717664,699.7579644,842.7927495,66053.20875
6/8/2021 5:00,777.249394,703.7901109,850.0929587,67606.31698
6/8/2021 6:00,780.9066663,705.8233432,855.3498136,69124.53837
6/8/2021 7:00,786.5665766,709.9142819,862.5565077,70610.12332
6/8/2021 8:00,784.5572677,706.2990569,862.1233844,72065.09019
6/8/2021 9:00,782.5116194,702.6773913,861.6237977,73491.25754
6/8/2021 10:00,810.4907788,729.3992106,890.8630196,74890.27069
6/8/2021 11:00,816.621968,731.3870213,901.0683401,78753.48398
6/8/2021 12:00,828.9774158,740.0381285,917.0710137,82274.8888
6/8/2021 13:00,909.4287499,817.8471735,1000.192697,85449.66336
6/8/2021 14:00,928.7974142,834.4348061,1022.310122,88206.53437
6/8/2021 15:00,938.8535417,841.7158315,1035.100358,90879.81317
6/8/2021 16:00,931.6888172,831.7519858,1030.675597,93417.64951
6/8/2021 17:00,923.1385243,820.4545054,1024.810444,95888.34153
6/8/2021 18:00,909.7701893,804.4187807,1014.040807,98229.51187
6/8/2021 19:00,840.7964053,732.1599665,948.1900382,100516.4783
6/8/2021 20:00,844.104662,733.0778303,953.8386012,102752.5563
6/8/2021 21:00,897.0869317,784.3422659,1008.57683,104940.9988
6/8/2021 22:00,897.7673658,782.713465,1011.515696,107084.7264
