Day,Hour,??? ?????? ?? ????? ??? ???? ???,??? ????? ????? ?? ????? ??? ???? ???,??? ????? ?? ????? ??? ???? ???,??? ??????? ?? ????? ??? ???? ???,??? ?????? ?? ????? ??? ???? ???,W (rial/Kw)
1397/01/20,5,108.2,27.7,232.9,6.2,0,362.60
1397/01/20,6,105.4,28.1,230.7,6.3,0,358.00
1397/01/20,7,111.1,29.1,233.7,6.4,0,367.50
1397/01/20,8,113.4,27.7,238.2,5.9,0,373.50
1397/01/20,9,110.1,26.6,252.9,4.3,0,385.40
1397/01/20,10,112.5,24.8,268.1,4.5,0,401.00
1397/01/20,11,120.4,23.9,282.7,4.5,0,422.50
1397/01/20,12,126,22.9,299.7,4.6,0,444.00
1397/01/20,13,129.7,22.4,308.2,4.5,0,455.80
1397/01/20,14,130.4,22.3,300.8,4.5,0,448.90
1397/01/20,15,127,22.7,303.7,4.5,0,448.90
1397/01/20,16,125.4,22.7,293.9,4.7,0,437.30
1397/01/20,17,125.5,24.5,289.3,4.8,0,434.60
1397/01/20,18,130.1,24.7,292,4.9,0,441.90
1397/01/20,19,137,25.3,306.5,4.8,0,464.00
1397/01/20,20,137.2,24.4,319.1,5.7,0,475.00
1397/01/20,21,132.6,23.2,338.9,5.1,0,489.60
1397/01/20,22,137.2,23.5,327.9,5.4,0,483.10
1397/01/20,23,134.9,24,318.3,5.7,0,471.50
1397/01/20,24,127.4,24.2,288.1,6.3,0,433.30
1397/01/21,1,124.5,24.7,279.9,5,0,424.10
1397/01/21,2,120.6,26.1,263.9,5.8,0,404.90
1397/01/21,3,115.7,26.5,250.3,6.2,0,386.30
1397/01/21,4,113.1,28,245.1,6.3,0,379.80
1397/01/21,5,110.5,29,242.2,6.3,0,375.30
1397/01/21,6,109.3,29.1,244.1,6.4,0,376.10
1397/01/21,7,113.8,28.8,243.1,6.6,0,379.00
1397/01/21,8,116.8,27.9,248.8,6.1,0,387.40
1397/01/21,9,117.1,26.5,264.4,4.7,0,403.30
1397/01/21,10,120.8,25.1,281.9,4.8,0,423.00
1397/01/21,11,130.4,24.4,291.2,4.6,0,441.40
1397/01/21,12,133.6,23.1,304.6,4.6,0,456.70
1397/01/21,13,137.6,23.3,316.2,4.7,0,472.30
1397/01/21,14,141.8,22.8,312.7,4.8,0,472.50
1397/01/21,15,140.5,23.3,314.9,4.6,0,474.10
1397/01/21,16,134.1,23.1,302.1,4.7,0,454.70
1397/01/21,17,132,24.1,298.1,4.8,0,449.50
1397/01/21,18,135.6,24.9,300,5,0,455.50
1397/01/21,19,145.1,25.8,308.6,5.4,0,474.20
1397/01/21,20,145.7,24.3,322.1,6,0,486.20
1397/01/21,21,141,22.1,341.6,5.3,0,499.50
1397/01/21,22,148.4,23.4,335.2,5.5,0,501.50
1397/01/21,23,146.9,23.3,324.2,5.7,0,488.80
1397/01/21,24,138.7,23.8,295.8,4.9,0,453.40
1397/01/22,1,132.4,25.6,286.9,4.7,0,440.20
1397/01/22,2,125.7,25.7,267.9,5.3,0,414.10
1397/01/22,3,121.7,27.3,253.6,6.3,0,396.30
1397/01/22,4,118,28.2,247,6.2,0,387.10
1397/01/22,5,115.3,28.2,243.8,6.2,0,381.10
1397/01/22,6,112,28.3,242.8,6.3,0,376.90
1397/01/22,7,114.5,29.4,240.8,6.4,0,378.30
1397/01/22,8,117.1,28.5,247.6,5.6,0,387.50
1397/01/22,9,111.7,25,265.1,1.4,0,400.50
1397/01/22,10,120.6,24.3,282.8,1.6,0,426.00
1397/01/22,11,129.2,22.5,291.1,1.6,0,441.20
1397/01/22,12,136.7,22.8,309.4,1.6,0,467.20
1397/01/22,13,141,22.9,321.2,1.7,0,483.50
1397/01/22,14,144.3,23.6,317.3,1.8,0,483.30
1397/01/22,15,140.7,23.8,320.5,2,0,482.90
1397/01/22,16,139.7,24.1,311,2,0,472.70
1397/01/22,17,138.5,24.4,306,1.9,0,467.00
1397/01/22,18,142.9,24.8,307.3,4.6,0,470.40
1397/01/22,19,149.3,24.3,312.4,4.9,0,481.20
1397/01/22,20,150.2,25.2,326.1,5.9,0,495.60
1397/01/22,21,146.8,23.5,351,5.6,0,515.70
1397/01/22,22,151.9,24.1,341.1,6.3,0,510.90
1397/01/22,23,150.7,24.5,331.2,6.2,0,500.20
1397/01/22,24,139.3,24.3,304.3,5.8,0,462.10
1397/01/23,1,127.7,25.1,293.8,5.4,0,441.20
1397/01/23,2,121.5,26.3,268,5.3,0,410.50
1397/01/23,3,117,26.5,252.7,5.7,0,390.60
1397/01/23,4,114.7,27.4,245.8,6,0,382.00
1397/01/23,5,112.8,29.1,243.1,6.3,0,378.70
1397/01/23,6,112.2,29,243.2,6.3,0,378.10
1397/01/23,7,115.7,28.3,242.5,6.1,0,380.40
1397/01/23,8,121.5,28.7,249.4,5.8,0,393.70
1397/01/23,9,122.5,25.6,272.1,4.7,0,415.40
1397/01/23,10,128.2,25.3,290.7,4.9,0,439.30
1397/01/23,11,135.8,24.6,301.6,5,0,457.00
1397/01/23,12,142.8,24.8,319.8,5,0,482.40
1397/01/23,13,148.4,24,332.3,5,0,499.70
1397/01/23,14,154.6,26.2,329.8,5.1,0,505.50
1397/01/23,15,155.2,26.6,336,5.1,0,512.70
1397/01/23,16,154.4,27.4,326.4,5.2,0,503.00
1397/01/23,17,152.9,27.7,317.9,5.3,0,493.20
1397/01/23,18,153,27.6,315.6,5.3,0,490.90
1397/01/23,19,159.5,28,317.4,5.3,0,499.60
1397/01/23,20,157.1,26.9,331.4,6.5,0,508.90
1397/01/23,21,153.6,25.7,361.9,5.8,0,535.40
1397/01/23,22,160.5,26.8,353.6,5.9,0,535.00
1397/01/23,23,158.3,26.7,341.1,6.3,0,519.80
1397/01/23,24,146.9,27.6,313.3,6.4,0,481.40
1397/01/24,1,129.9,28.4,302.3,6.1,0,454.50
1397/01/24,2,123.4,30.2,276.5,7.9,0,422.10
1397/01/24,3,116.9,30.3,261.1,9.3,0,399.00
1397/01/24,4,115.5,32.3,250.7,9.5,0,389.00
1397/01/24,5,113,32.8,247.5,9.7,0,383.70
1397/01/24,6,112.9,33.5,246.6,9.9,0,383.20
1397/01/24,7,119.7,34.8,244.1,10,0,388.50
1397/01/24,8,127.2,39.3,248.2,9.6,0,405.20
1397/01/24,9,132.5,36.4,274.8,8.5,0,435.20
1397/01/24,10,141.9,32.7,301,8.5,0,467.10
1397/01/24,11,148.9,30.7,312.1,8.1,0,483.60
1397/01/24,12,156.2,28.3,331.5,7.8,0,508.20
1397/01/24,13,161.7,28,344.6,7.3,0,527.00
1397/01/24,14,162.8,28.2,335.9,7.1,0,519.90
1397/01/24,15,161.8,28.8,342.7,7.1,0,526.20
1397/01/24,16,158.2,28.7,331.8,7.2,0,511.40
1397/01/24,17,159.3,29.5,328,7.3,0,509.50
1397/01/24,18,159.9,29.7,322.1,8,0,503.80
1397/01/24,19,166.2,30.8,324,7.8,0,513.20
1397/01/24,20,162.7,27.5,336.4,8.8,0,517.90
1397/01/24,21,157.5,25,371.4,8.2,0,545.70
1397/01/24,22,162.3,25.8,359.9,8.5,0,539.50
1397/01/24,23,159.9,26.4,347.5,8.7,0,525.10
1397/01/24,24,148.3,26.2,317.6,8.3,0,483.70
1397/01/25,1,153.1,27,305.9,7.8,0,478.10
1397/01/25,2,145.5,29,276.5,9,0,442.00
1397/01/25,3,137.6,30.3,261.3,9.6,0,419.70
1397/01/25,4,132.5,31.4,251.5,9.7,0,405.80
1397/01/25,5,128.3,31.8,249.9,9.9,0,400.20
1397/01/25,6,127.1,32.2,250.7,10,0,400.00
1397/01/25,7,134.2,34.5,249,10.1,0,407.50
1397/01/25,8,141.4,36.4,253,9.8,0,420.90
1397/01/25,9,146,33.4,279.6,9.1,0,450.00
1397/01/25,10,149.7,30.2,301.5,9,0,472.50
1397/01/25,11,162.3,29.4,315.1,8.5,0,498.20
1397/01/25,12,167.3,27.9,330.7,8.6,0,517.20
1397/01/25,13,173,27.9,347.3,8.5,0,539.70
1397/01/25,14,175.3,28.4,339.1,8.6,0,534.20
1397/01/25,15,174.6,28.8,345.1,8.5,0,540.00
1397/01/25,16,171.8,28.4,334.9,8.1,0,527.00
1397/01/25,17,168.8,28.8,329.5,8.5,0,518.70
1397/01/25,18,168.6,29.2,323.2,8.4,0,512.50
1397/01/25,19,171.2,27.3,319.9,8.7,0,509.70
1397/01/25,20,169.2,26.6,333.8,8.6,0,520.90
1397/01/25,21,160.2,24.1,367.5,7.7,0,544.00
1397/01/25,22,165.1,25.5,359.4,7.6,0,542.30
1397/01/25,23,162.1,26.3,348.2,7.4,0,529.10
1397/01/25,24,149.5,26.5,320.6,8.6,0,488.00
1397/01/26,1,142.9,28,313.9,8.2,0,476.60
1397/01/26,2,134.7,29,287.7,7.9,0,443.50
1397/01/26,3,128,30,270.7,8.6,0,420.10
1397/01/26,4,126,32.5,260.3,8.9,0,409.90
1397/01/26,5,122.2,33.9,258.6,9.4,0,405.20
1397/01/26,6,119.9,33.7,258.5,9.4,0,402.60
1397/01/26,7,122.7,35.1,256.1,9.6,0,404.30
1397/01/26,8,123.2,31.7,261.9,8.5,0,408.40
1397/01/26,9,121.7,28.3,287.3,7.6,0,429.70
1397/01/26,10,127.9,26.8,308.7,7.3,0,456.10
1397/01/26,11,137,25.5,322,6.7,0,477.90
1397/01/26,12,141.7,24.9,338,6.1,0,498.50
1397/01/26,13,144,23.7,350.2,5.8,0,512.10
1397/01/26,14,147.6,24.3,346.7,5.8,0,512.80
1397/01/26,15,142.2,23.6,350.1,5.4,0,510.40
1397/01/26,16,141.4,24.4,340.6,5.6,0,500.90
1397/01/26,17,137.7,24.5,337.1,5.6,0,493.70
1397/01/26,18,141.5,24.6,331.8,5.7,0,492.10
1397/01/26,19,148.2,25.1,327,5.5,0,494.90
1397/01/26,20,148.7,25.2,344.6,7.1,0,511.40
1397/01/26,21,143.8,22.9,379,6.7,0,539.00
1397/01/26,22,148.8,22.7,373.7,6.6,0,538.60
1397/01/26,23,148,23.8,362.1,6.4,0,527.50
1397/01/26,24,139.8,24.6,332.9,5.7,0,491.60
1397/01/27,1,136.3,25.9,325,6,0,481.20
1397/01/27,2,129.4,27.4,293.5,7.3,0,442.90
1397/01/27,3,125.3,28.3,276.5,8.3,0,421.90
1397/01/27,4,120.9,28.2,264.3,8.7,0,404.80
1397/01/27,5,117,31.7,260.4,9,0,400.10
1397/01/27,6,115.2,31.5,260.1,8.8,0,398.00
1397/01/27,7,120.1,35.5,257.4,8.6,0,404.40
1397/01/27,8,120.1,32.4,264.7,7.8,0,409.50
1397/01/27,9,119.4,28.7,291.4,6.3,0,433.30
1397/01/27,10,125,26.8,312.5,6.3,0,457.90
1397/01/27,11,135.9,24.6,326.7,5.3,0,481.90
1397/01/27,12,140.9,24.5,348,4.8,0,508.60
1397/01/27,13,146.6,25.2,365.1,4.9,0,532.00
1397/01/27,14,150.1,25.8,362.3,4.8,0,533.40
1397/01/27,15,147.6,26.1,366.5,5,0,535.20
1397/01/27,16,143.8,25.6,354.9,5,0,519.30
1397/01/27,17,140.9,25.9,349.4,5.5,0,510.70
1397/01/27,18,138.6,26.5,340.2,5.6,0,499.60
1397/01/27,19,145.4,27.9,336.9,5.9,0,504.30
1397/01/27,20,144.1,27.2,349.3,6.7,0,513.90
1397/01/27,21,140.1,25.9,386.5,6.4,0,546.10
1397/01/27,22,144.7,25.7,379.2,6.3,0,543.30
1397/01/27,23,144.4,26.1,368.2,6.2,0,532.50
1397/01/27,24,133.2,26.7,338.4,5.1,0,493.20
1397/01/28,1,134,28.8,329.4,5.5,0,486.80
1397/01/28,2,130.4,31.3,304.1,7,0,458.80
1397/01/28,3,123.4,33.1,281,7.8,0,429.80
1397/01/28,4,118.6,35.9,266.3,8.1,0,412.70
1397/01/28,5,113.9,35.1,262.3,8,0,403.30
1397/01/28,6,113.1,36.4,263.1,7.9,0,404.80
1397/01/28,7,115.4,34.7,263.7,7.9,0,406.00
1397/01/28,8,119.2,35.7,276.4,7.4,0,424.00
1397/01/28,9,120.5,30.9,304.4,6.3,0,449.50
1397/01/28,10,126.3,28.5,327.1,5.6,0,476.30
1397/01/28,11,137.3,27,344.8,5.2,0,503.90
1397/01/28,12,142.2,26.2,363,5,0,526.30
1397/01/28,13,148.7,25.7,380.5,4.9,0,550.00
1397/01/28,14,150.1,26.1,372.3,5.1,0,543.50
1397/01/28,15,146,26,374.8,5,0,541.80
1397/01/28,16,140.3,25.8,362.1,5,0,523.20
1397/01/28,17,138.2,25.8,359.3,5.2,0,518.00
1397/01/28,18,137.8,27.4,353.3,5.2,0,513.20
1397/01/28,19,143.4,28.5,343.8,5.6,0,510.10
1397/01/28,20,142,26.2,357.3,6.5,0,519.00
1397/01/28,21,135.1,24.1,394,6.1,0,547.10
1397/01/28,22,135.5,24.2,384.1,6,0,537.80
1397/01/28,23,136.4,25.6,373.9,6.1,0,529.80
1397/01/28,24,128.3,25.6,348.5,5.2,0,497.20
1397/01/29,1,124.8,28.2,342.9,5,0,490.90
1397/01/29,2,119.9,29,312.4,6.7,0,454.50
1397/01/29,3,115.6,29.6,295.9,8.5,0,432.60
1397/01/29,4,111.1,31,283,9,0,416.20
1397/01/29,5,108.1,33.6,280.1,8.9,0,412.80
1397/01/29,6,105.5,32.6,278.2,8.9,0,407.40
1397/01/29,7,108.9,34.5,276.2,8.9,0,410.70
1397/01/29,8,111.5,34.3,287.4,7.9,0,425.30
1397/01/29,9,111.5,28.8,320.6,6.6,0,454.40
1397/01/29,10,119.9,26.9,346.8,7,0,486.70
1397/01/29,11,127.6,25.9,358.6,6.2,0,505.80
1397/01/29,12,133.3,23.7,376.9,5.6,0,528.30
1397/01/29,13,136.3,23.2,388.9,5.5,0,542.90
1397/01/29,14,134.6,23.1,380.9,5.8,0,532.90
1397/01/29,15,130.1,22,383.4,6.2,0,529.30
1397/01/29,16,124.4,21.8,372.8,6.3,0,512.70
1397/01/29,17,120.6,24,369.3,6.5,0,507.30
1397/01/29,18,123.1,24.7,367.3,6.6,0,508.50
1397/01/29,19,128.6,25.3,357.4,7.1,0,504.30
1397/01/29,20,131,24.3,375.2,8.1,0,522.50
1397/01/29,21,127.6,22.9,407,7.3,0,550.20
1397/01/29,22,130.6,23.3,400,7.4,0,546.50
1397/01/29,23,129.9,24.2,390.7,7.8,0,537.00
1397/01/29,24,123.3,25.4,367.3,7.3,0,508.70
1397/01/30,1,125.7,26.7,358.3,7.5,0,503.20
1397/01/30,2,119.4,27.9,322.6,7.8,0,462.10
1397/01/30,3,114.7,29.8,302.7,8.3,0,438.90
1397/01/30,4,111,30.5,290.3,8.7,0,423.10
1397/01/30,5,108.6,30.8,289,9,0,419.40
1397/01/30,6,108.7,31.7,287.7,9.2,0,418.80
1397/01/30,7,112.9,33.4,289.7,9.3,0,426.70
1397/01/30,8,114.9,33.2,301.9,8.4,0,441.60
1397/01/30,9,116,28.3,337.6,7,0,475.00
1397/01/30,10,119.7,26.1,359,7.1,0,497.60
1397/01/30,11,128.9,24.8,374.4,6.2,0,521.80
1397/01/30,12,139,24.1,394.1,5.7,0,551.60
1397/01/30,13,144,23.3,406.8,5.6,0,568.50
1397/01/30,14,148.5,25.3,403.8,5.8,0,571.80
1397/01/30,15,144,24.1,405.3,5.9,0,567.60
1397/01/30,16,141.7,23.9,398.7,6.4,0,557.80
1397/01/30,17,140.6,24.7,396.1,6.5,0,555.00
1397/01/30,18,141.2,23.9,392,6.5,0,550.60
1397/01/30,19,145.6,25.3,379.6,6.2,0,544.10
1397/01/30,20,145.8,25.4,396.5,7.7,0,560.10
1397/01/30,21,141.7,23.7,424.3,7.2,0,582.50
1397/01/30,22,146.9,24.4,419.2,7.6,0,582.90
1397/01/30,23,143.6,24.6,410.8,8.1,0,570.90
1397/01/30,24,132.2,26.1,381.4,7.4,0,532.30
1397/01/31,1,115.7,27.1,352.3,8,0,487.10
1397/01/31,2,109.8,28.2,318.9,8.9,0,448.00
1397/01/31,3,106.5,30.6,302.1,9.3,0,429.90
1397/01/31,4,103.9,31.5,289.8,9.3,0,415.90
1397/01/31,5,100.9,30.7,286,9.1,0,408.60
1397/01/31,6,100.8,31.2,287,9.1,0,409.90
1397/01/31,7,107.2,32,286.1,9.3,0,416.00
1397/01/31,8,115.7,37.8,299.8,9,0,444.30
1397/01/31,9,118.5,32.1,331.7,8,0,474.30
1397/01/31,10,126.3,30.7,362.7,7.6,0,512.10
1397/01/31,11,134.5,16.2,381.5,7.3,0,524.90
1397/01/31,12,137.7,14.8,397.5,7.1,0,542.80
1397/01/31,13,142,14.5,409.4,6.9,0,559.00
1397/01/31,14,144.4,14.6,404.6,7.1,0,556.50
1397/01/31,15,142.7,14.5,404.2,7.4,0,553.90
1397/01/31,16,142.9,15.1,402.1,7.4,0,552.70
1397/01/31,17,141,15.5,401.3,7.5,0,550.30
1397/01/31,18,138.6,16,395.6,7.6,0,542.50
1397/01/31,19,143.4,15.9,381.7,8.2,0,532.80
1397/01/31,20,142.4,13.5,396.8,8.9,0,543.70
1397/01/31,21,133.4,11.4,418.8,7.5,0,556.10
1397/01/31,22,133.6,11.3,411.4,7.6,0,548.70
1397/01/31,23,128.9,11.5,400.8,7.6,0,533.50
1397/01/31,24,121.2,25.9,377.5,8.1,0,516.40
1397/02/01,1,124.1,27.3,365.4,8.7,0,508.10
1397/02/01,2,118.5,29.5,329,9.3,0,467.60
1397/02/01,3,114,31.8,310.2,9.6,0,446.40
1397/02/01,4,110.8,32.5,296.8,9.7,0,430.30
1397/02/01,5,107,33.4,293.3,9.8,0,423.90
1397/02/01,6,103.5,32.5,293.2,10,0,419.10
1397/02/01,7,105.8,34.4,292.8,10.1,0,422.90
1397/02/01,8,106.8,32.3,306.4,9.8,0,435.70
1397/02/01,9,103.2,28.3,335.5,9,0,458.00
1397/02/01,10,108.1,23.9,364.3,8,0,488.20
1397/02/01,11,115.4,22.4,382.3,6.7,0,513.40
1397/02/01,12,122.3,22.5,391.7,6.3,0,530.20
1397/02/01,13,126,21.6,402.5,5.8,0,544.20
1397/02/01,14,131.5,21.9,402.4,6,0,549.80
1397/02/01,15,128.6,21.8,399.6,6,0,544.00
1397/02/01,16,125.1,11.3,398.5,6.1,0,528.80
1397/02/01,17,123.3,11.4,398.9,6.1,0,527.40
1397/02/01,18,122.5,11.5,395,6.2,0,522.80
1397/02/01,19,126.9,11.6,383.4,6.5,0,515.40
1397/02/01,20,128.7,10.5,399.1,7.9,0,530.40
1397/02/01,21,128,10.1,422.2,7.9,0,552.40
1397/02/01,22,133.3,10.2,417.9,7.6,0,553.90
1397/02/01,23,137.6,10.4,413.5,7.5,0,553.90
1397/02/01,24,129.3,10.4,389.8,7.1,0,522.40
1397/02/02,1,128.4,12.4,377.7,8.4,0,510.10
1397/02/02,2,121,13.2,337.8,9.1,0,462.90
1397/02/02,3,115.8,13.9,318.2,9.4,0,438.50
1397/02/02,4,112.5,14.7,306.7,9.6,0,424.30
1397/02/02,5,108.6,29.3,304.1,9.7,0,432.30
1397/02/02,6,107.7,29.2,305.4,9.6,0,432.70
1397/02/02,7,110.6,29.7,304.4,10,0,434.80
1397/02/02,8,112.4,29.7,317.7,9.2,0,450.60
1397/02/02,9,112.4,27.3,351.5,8.9,0,482.20
1397/02/02,10,118.3,26.3,385.9,8,0,522.60
1397/02/02,11,127,24.8,400.6,6.9,0,545.60
1397/02/02,12,133.9,22.4,412.8,6.6,0,562.40
1397/02/02,13,137.7,20.5,414.3,6.5,0,565.90
1397/02/02,14,140.1,10.7,413.2,6.8,0,557.30
1397/02/02,15,139.7,10.5,412.8,7.1,0,555.90
1397/02/02,16,137.6,10.9,411.6,7.1,0,553.00
1397/02/02,17,134,10.9,411.2,7.4,0,548.70
1397/02/02,18,132.3,11.2,409.2,7.7,0,545.00
1397/02/02,19,135.7,11.2,400.2,7.1,0,540.00
1397/02/02,20,135.8,10.7,408.8,7.9,0,547.40
1397/02/02,21,133.4,10.5,424.4,7.6,0,560.60
1397/02/02,22,139.2,10.7,424.7,7.4,0,567.20
1397/02/02,23,138,11.1,419.5,7.4,0,561.30
1397/02/02,24,131.9,11.3,400.1,6.7,0,536.60
1397/02/03,1,123.6,24.7,361.3,7.9,0,501.60
1397/02/03,2,116.9,12.7,328.7,8.9,0,449.40
1397/02/03,3,111.3,13.1,311.9,9.3,0,426.90
1397/02/03,4,107.8,26.9,295.2,9.7,0,420.20
1397/02/03,5,101.7,14.6,290.7,9.9,0,397.20
1397/02/03,6,99.7,28.7,290.5,9.8,0,409.00
1397/02/03,7,102.7,30.2,288.4,9.9,0,411.40
1397/02/03,8,104.9,28.6,305.7,9.6,0,429.50
1397/02/03,9,108,26.5,338.9,9.2,0,464.20
1397/02/03,10,111,25.8,374.8,7.2,0,504.50
1397/02/03,11,119.5,25.5,384.7,6.7,0,523.00
1397/02/03,12,124.1,22.4,389.8,6.8,0,529.50
1397/02/03,13,132.9,24.8,396.7,7,0,547.40
1397/02/03,14,137.6,25.3,394.3,7,0,550.30
1397/02/03,15,136.3,25.4,395,7.4,0,549.30
1397/02/03,16,137.2,25.6,397.4,7.7,0,552.60
1397/02/03,17,136.7,25.5,400.6,7.8,0,555.00
1397/02/03,18,137.2,25.4,401.6,7.7,0,556.40
1397/02/03,19,143.9,26.4,398.3,7.8,0,560.80
1397/02/03,20,144.4,25.5,402.1,8.2,0,564.00
1397/02/03,21,138.2,24,414.8,8,0,568.90
1397/02/03,22,142.7,24.6,412.7,7.6,0,572.40
1397/02/03,23,144.2,25.5,412,7.7,0,574.10
1397/02/03,24,137.5,25.1,396.8,7.1,0,552.20
1397/02/04,1,137,27.4,392.4,8.6,0,548.30
1397/02/04,2,131,29.3,355,9.3,0,505.90
1397/02/04,3,126.9,31.4,341.1,10,0,489.60
1397/02/04,4,121.8,32.2,323.6,10.2,0,467.30
1397/02/04,5,118.4,35.5,319.7,10,0,463.70
1397/02/04,6,116.7,36.7,319.5,10,0,462.90
1397/02/04,7,119.2,37,318.3,10.4,0,464.10
1397/02/04,8,121.4,35.6,331.2,10.4,0,477.80
1397/02/04,9,119.1,30.4,371.3,9.6,0,511.20
1397/02/04,10,128.8,12.8,404.9,8.4,0,538.00
1397/02/04,11,136.8,12.3,416.6,7.3,0,558.50
1397/02/04,12,145.7,25,422,7.2,0,585.50
1397/02/04,13,152.3,24.1,423.4,7.3,0,592.60
1397/02/04,14,157.1,24.8,422.3,7.7,0,596.50
1397/02/04,15,154.3,24.3,419.7,7.7,0,590.50
1397/02/04,16,151.4,24.4,418.5,8.1,0,586.30
1397/02/04,17,150.8,25.5,422.8,8.1,0,591.00
1397/02/04,18,151,26.4,423.3,8.2,0,592.70
1397/02/04,19,155.3,27.3,418.5,8.3,0,592.80
1397/02/04,20,154.8,27.6,425.1,8.5,0,598.90
1397/02/04,21,144.2,22.4,431.5,8.4,0,589.80
1397/02/04,22,147,24.2,429.7,8.3,0,592.60
1397/02/04,23,148,25.2,427.1,7.7,0,592.60
1397/02/04,24,140,25.6,410.3,6.6,0,569.30
1397/02/05,1,132.5,27.3,398.1,8,0,549.90
1397/02/05,2,127.7,29,363.7,8.7,0,511.60
1397/02/05,3,124.3,31.2,344.2,9.3,0,490.40
1397/02/05,4,119.8,32.5,325.6,9.7,0,468.20
1397/02/05,5,116.3,34.3,323.7,9.8,0,464.50
1397/02/05,6,112.4,33.2,321.8,9.7,0,457.70
1397/02/05,7,115.7,35.2,319.4,10.2,0,460.10
1397/02/05,8,116.7,34.4,336.1,9.8,0,477.40
1397/02/05,9,115.7,30.1,376.3,9.1,0,512.90
1397/02/05,10,120.5,27.4,411.7,7.4,0,552.20
1397/02/05,11,129.5,27.1,419,6.4,0,569.40
1397/02/05,12,135.2,24.4,418.8,6.1,0,572.40
1397/02/05,13,140,23.4,417.4,6.1,0,574.80
1397/02/05,14,145.9,23.2,417.4,5.8,0,580.70
1397/02/05,15,142.4,23.6,413.8,5.7,0,574.20
1397/02/05,16,139.8,23.3,413.6,5.9,0,570.80
1397/02/05,17,135.3,24.8,416,5.9,0,570.10
1397/02/05,18,136.2,27,417.9,5.8,0,575.30
1397/02/05,19,143.9,27.8,419.7,6.2,0,585.10
1397/02/05,20,146.2,27.4,425.7,7.1,0,592.30
1397/02/05,21,137.9,24.7,430,7.2,0,585.50
1397/02/05,22,140,26,427.5,6.7,0,586.80
1397/02/05,23,140.2,25.5,426.1,7,0,584.80
1397/02/05,24,132.2,26,413.3,6.5,0,565.00
1397/02/06,1,127.2,28.1,398.8,7.8,0,546.20
1397/02/06,2,121.2,29.3,363.5,8.7,0,505.30
1397/02/06,3,116.7,31.7,344,9.3,0,483.20
1397/02/06,4,112.9,32.4,326.5,9.6,0,462.20
1397/02/06,5,108.5,33.9,324.1,9.7,0,456.90
1397/02/06,6,107.3,34,322.3,9.4,0,454.20
1397/02/06,7,112,36.9,322.8,9.5,0,462.10
1397/02/06,8,114.2,33.9,336.9,8.9,0,476.20
1397/02/06,9,113.6,29.7,375,7.7,0,510.70
1397/02/06,10,119,25.4,409.2,6.2,0,547.50
1397/02/06,11,126,23.4,412.2,5.5,0,556.10
1397/02/06,12,131.4,21.9,413.7,5.7,0,561.40
1397/02/06,13,135.1,21,414.7,5.1,0,565.80
1397/02/06,14,140,22.2,413.6,5.2,0,570.70
1397/02/06,15,141.7,21.8,415,5.3,0,573.10
1397/02/06,16,140.4,22.4,415.1,5.1,0,572.80
1397/02/06,17,136.1,23.2,413.5,5.4,0,567.50
1397/02/06,18,135.5,25.8,415.5,5.8,0,571.00
1397/02/06,19,142.5,27.6,417.8,6.4,0,581.40
1397/02/06,20,143.7,25.4,422,7.7,0,583.50
1397/02/06,21,138.2,23.6,428.2,8.3,0,581.80
1397/02/06,22,142,24,427.7,8,0,585.80
1397/02/06,23,142.5,24.2,429.3,7.9,0,588.10
1397/02/06,24,133.9,24.1,413.8,7.2,0,564.60
1397/02/07,1,118.1,24.2,404.7,8,0,539.00
1397/02/07,2,112.3,25.2,371.7,8.6,0,500.50
1397/02/07,3,108.2,27.6,346.8,8.9,0,473.80
1397/02/07,4,102.8,29.1,326.6,9.3,0,449.20
1397/02/07,5,100,29.4,322.4,9.3,0,442.50
1397/02/07,6,99.5,29.5,323.2,9.6,0,442.60
1397/02/07,7,107.1,35,325.6,10.3,0,457.50
1397/02/07,8,115,37.5,340.6,9.5,0,483.50
1397/02/07,9,118.6,33.8,384.1,7.8,0,528.60
1397/02/07,10,126.8,32.8,417.3,6.2,0,570.60
1397/02/07,11,135.7,29.8,424.4,5.6,0,584.30
1397/02/07,12,140.9,28,422,5.5,0,585.40
1397/02/07,13,145.8,25.6,420,5.3,0,586.20
1397/02/07,14,147.6,26.2,418.3,5.3,0,586.80
1397/02/07,15,147.8,26,420.7,5.4,0,589.00
1397/02/07,16,145.4,25.9,421.1,5.5,0,586.90
1397/02/07,17,141.9,26.5,421.8,5.4,0,584.90
1397/02/07,18,142,28.2,426.7,5.7,0,591.10
1397/02/07,19,147.9,30.2,427.3,5.9,0,599.50
1397/02/07,20,145.2,27.1,425.8,7.4,0,590.80
1397/02/07,21,134.3,24.6,430.4,7.6,0,581.60
1397/02/07,22,136.5,23.9,432.9,7.4,0,586.00
1397/02/07,23,137.2,24.5,434.1,7.3,0,588.50
1397/02/07,24,130.2,25,421.2,6.9,0,569.50
1397/02/08,1,132.8,25.8,410,7.6,0,561.00
1397/02/08,2,127,27.4,378.7,8.2,0,524.90
1397/02/08,3,124.9,30.1,359.5,8.4,0,506.20
1397/02/08,4,121,32,337.9,9,0,481.90
1397/02/08,5,115.9,32.4,332,8.9,0,471.50
1397/02/08,6,114.5,33.9,332.7,9.1,0,472.10
1397/02/08,7,119,35.8,330.6,9.1,0,476.30
1397/02/08,8,118.6,32.3,347.5,8.5,0,489.80
